20160122_160907;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
58147537;1.449;2.255;1.347;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147547;1.445;2.216;1.316;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147557;1.665;2.669;1.511;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147567;1.425;2.103;1.246;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147577;1.362;1.997;1.206;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147587;1.354;1.978;1.222;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147597;1.323;1.923;1.214;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147607;1.346;1.974;1.281;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147617;1.331;1.915;1.253;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147627;1.315;1.876;1.203;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.43;0.00;
58147637;1.340;2.108;1.256;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147647;1.407;2.226;1.343;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147657;1.442;2.261;1.307;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147667;1.482;2.276;1.350;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147677;1.623;2.535;1.542;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147687;1.367;1.975;1.229;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147697;1.351;1.944;1.225;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147707;1.355;1.924;1.213;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147717;1.332;1.952;1.260;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147727;1.304;1.893;1.217;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
58147737;1.317;1.873;1.193;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00;
58147747;1.290;1.904;1.275;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00;
58147757;1.435;2.339;1.388;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00;
58147767;1.439;2.390;1.427;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00;
58147777;1.443;2.229;1.322;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00;
58147787;1.407;2.077;1.290;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147797;1.679;2.687;1.579;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147807;1.363;1.992;1.239;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147817;1.379;1.988;1.278;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147827;1.387;2.011;1.247;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147837;1.304;1.867;1.215;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147847;1.355;1.992;1.219;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147857;1.281;1.851;1.184;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147867;1.300;1.925;1.172;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147877;1.328;2.089;1.247;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.44;0.00;
58147887;1.422;2.234;1.280;0.000;31.1;31.1;31.1;31.1;12.52;12.44;12.46;0.00;
