20160125_150122;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
54082621;1.716;0.000;0.000;3.315;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.16;
54082631;1.748;0.000;0.000;3.332;31.1;31.1;63.9;31.1;12.49;0.00;0.00;5.16;
54082641;1.729;0.000;0.000;3.326;31.1;31.1;63.9;31.1;12.49;0.00;0.00;5.16;
54082651;1.721;0.000;0.000;3.315;31.1;31.1;63.9;31.1;12.49;0.00;0.00;5.16;
54082661;1.729;0.000;0.000;3.318;31.1;31.1;63.9;31.1;12.49;0.00;0.00;5.16;
54082671;1.713;0.000;0.000;3.327;31.1;31.1;63.9;31.1;12.49;0.00;0.00;5.16;
54082681;1.695;0.000;0.000;3.312;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082691;1.722;0.000;0.000;3.323;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082701;1.718;0.000;0.000;3.317;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082711;1.702;0.000;0.000;3.326;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082721;1.710;0.000;0.000;3.318;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082731;1.710;0.000;0.000;3.329;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082741;1.734;0.000;0.000;3.318;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082751;1.710;0.000;0.000;3.323;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082761;1.730;0.000;0.000;3.338;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082771;1.734;0.000;0.000;3.321;31.1;31.1;63.6;31.1;12.50;0.00;0.00;5.16;
54082781;1.702;0.000;0.000;3.310;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082791;1.737;0.000;0.000;3.311;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082801;1.729;0.000;0.000;3.314;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082811;1.706;0.000;0.000;3.306;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082821;1.733;0.000;0.000;3.325;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082831;1.745;0.000;0.000;3.319;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082841;1.713;0.000;0.000;3.305;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082851;1.725;0.000;0.000;3.313;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082861;1.729;0.000;0.000;3.306;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082871;1.737;0.000;0.000;3.314;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
54082881;1.724;0.000;0.000;3.341;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082891;1.732;0.000;0.000;3.345;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082901;1.712;0.000;0.000;3.349;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082911;1.724;0.000;0.000;3.358;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082921;1.728;0.000;0.000;3.341;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082931;1.736;0.000;0.000;3.342;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082941;1.728;0.000;0.000;3.342;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082951;1.708;0.000;0.000;3.333;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082961;1.724;0.000;0.000;3.331;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082971;1.716;0.000;0.000;3.334;31.1;31.1;63.9;31.1;12.54;0.00;0.00;5.19;
54082981;1.704;0.000;0.000;3.313;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54082991;1.724;0.000;0.000;3.315;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083001;1.724;0.000;0.000;3.307;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083011;1.735;0.000;0.000;3.318;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083021;1.724;0.000;0.000;3.307;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083031;1.739;0.000;0.000;3.304;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083041;1.716;0.000;0.000;3.299;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083051;1.704;0.000;0.000;3.299;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083061;1.712;0.000;0.000;3.312;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083071;1.720;0.000;0.000;3.309;31.1;31.1;54.4;31.1;12.51;0.00;0.00;5.14;
54083081;1.721;0.000;0.000;3.323;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083091;1.729;0.000;0.000;3.321;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083101;1.717;0.000;0.000;3.329;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083111;1.761;0.000;0.000;3.321;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083121;1.721;0.000;0.000;3.323;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083131;1.729;0.000;0.000;3.312;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083141;1.733;0.000;0.000;3.323;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083151;1.702;0.000;0.000;3.329;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083161;1.737;0.000;0.000;3.310;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083171;1.733;0.000;0.000;3.329;31.1;31.1;54.7;31.1;12.55;0.00;0.00;5.16;
54083181;1.699;0.000;0.000;3.319;31.1;31.1;64.2;31.1;12.53;0.00;0.00;5.15;
54083191;1.726;0.000;0.000;3.300;31.1;31.1;64.2;31.1;12.53;0.00;0.00;5.15;
54083201;1.715;0.000;0.000;3.316;31.1;31.1;64.2;31.1;12.53;0.00;0.00;5.15;
54083211;1.722;0.000;0.000;3.314;31.1;31.1;64.2;31.1;12.53;0.00;0.00;5.15;
54083221;1.738;0.000;0.000;3.322;31.1;31.1;64.2;31.1;12.53;0.00;0.00;5.15;
54083231;1.722;0.000;0.000;3.333;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083241;1.699;0.000;0.000;3.330;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083251;1.730;0.000;0.000;3.328;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083261;1.726;0.000;0.000;3.327;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083271;1.707;0.000;0.000;3.336;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083281;1.722;0.000;0.000;3.338;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083291;1.730;0.000;0.000;3.338;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083301;1.726;0.000;0.000;3.322;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083311;1.719;0.000;0.000;3.339;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083321;1.722;0.000;0.000;3.324;31.1;31.1;54.7;31.1;12.53;0.00;0.00;5.17;
54083331;1.729;0.000;0.000;3.329;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083341;1.697;0.000;0.000;3.329;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083351;1.725;0.000;0.000;3.317;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083361;1.725;0.000;0.000;3.323;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083371;1.705;0.000;0.000;3.326;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083381;1.709;0.000;0.000;3.332;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083391;1.721;0.000;0.000;3.331;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083401;1.729;0.000;0.000;3.327;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083411;1.725;0.000;0.000;3.313;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083421;1.717;0.000;0.000;3.318;31.1;31.1;55.2;31.1;12.52;0.00;0.00;5.16;
54083431;1.749;0.000;0.000;3.318;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083441;1.721;0.000;0.000;3.324;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083451;1.721;0.000;0.000;3.320;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083461;1.710;0.000;0.000;3.327;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083471;1.733;0.000;0.000;3.329;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083481;1.729;0.000;0.000;3.324;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083491;1.745;0.000;0.000;3.323;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083501;1.753;0.000;0.000;3.324;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083511;1.706;0.000;0.000;3.313;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083521;1.737;0.000;0.000;3.320;31.1;31.1;55.2;31.1;12.55;0.00;0.00;5.16;
54083531;1.717;0.000;0.000;3.328;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083541;1.717;0.000;0.000;3.328;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083551;1.705;0.000;0.000;3.327;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083561;1.737;0.000;0.000;3.330;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083571;1.721;0.000;0.000;3.325;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083581;1.729;0.000;0.000;3.324;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083591;1.725;0.000;0.000;3.336;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083601;1.741;0.000;0.000;3.324;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083611;1.713;0.000;0.000;3.316;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083621;1.721;0.000;0.000;3.330;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.17;
54083631;1.705;0.000;0.000;3.310;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083641;1.713;0.000;0.000;3.320;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
54083651;1.721;0.000;0.000;3.327;31.1;31.1;64.4;31.1;12.52;0.00;0.00;5.15;
