20160112_174016;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
63823759;0.032;39.675;4.635;4.819;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823769;0.032;39.261;5.060;5.261;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823779;0.032;39.798;4.560;4.723;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823789;0.032;39.806;4.639;4.823;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823799;0.032;39.592;4.639;4.827;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823809;0.032;39.628;4.544;4.727;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823819;0.032;39.352;5.052;5.217;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823829;0.033;39.561;4.714;4.914;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823839;0.031;39.719;4.782;4.934;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823849;0.031;39.671;4.687;4.875;31.1;31.1;31.1;31.1;0.88;12.50;12.60;12.66;
63823859;0.032;39.585;4.430;4.590;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823869;0.032;39.699;4.580;4.752;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823879;0.032;39.750;4.659;4.791;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823889;0.032;39.691;4.549;4.692;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823899;0.032;39.573;4.485;4.665;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823909;0.032;39.651;4.592;4.771;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823919;0.032;39.368;5.047;5.234;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823929;0.033;39.585;4.588;4.740;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823939;0.032;38.624;5.661;5.866;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823949;0.031;39.002;5.055;5.270;31.1;31.1;31.1;31.1;0.88;12.47;12.56;12.57;
63823959;0.032;39.362;4.746;4.930;31.1;31.1;31.1;31.1;0.88;12.45;12.56;12.58;
63823969;0.032;39.597;4.703;4.882;31.1;31.1;31.1;31.1;0.88;12.45;12.56;12.58;
63823979;0.032;39.613;4.556;4.740;31.1;31.1;31.1;31.1;0.88;12.45;12.56;12.58;
63823989;0.032;39.385;4.517;4.669;31.1;31.1;31.1;31.1;0.88;12.45;12.56;12.58;
63823999;0.032;39.440;4.588;4.740;31.1;31.1;31.1;31.1;0.88;12.45;12.56;12.58;
63824009;0.033;39.738;4.635;4.811;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824019;0.033;39.884;4.674;4.839;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824029;0.032;39.529;4.575;4.763;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824039;0.032;39.719;4.579;4.743;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824049;0.033;39.628;4.718;4.922;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824059;0.033;39.557;4.754;4.946;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824069;0.033;39.604;4.567;4.747;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824079;0.033;39.320;5.049;5.209;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824089;0.032;39.632;4.563;4.763;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824099;0.033;39.845;4.662;4.815;31.1;31.1;31.1;31.1;0.89;12.50;12.63;12.65;
63824109;0.032;39.624;4.544;4.704;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824119;0.032;39.514;4.405;4.593;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824129;0.031;39.242;4.977;5.156;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824139;0.032;38.876;5.644;5.838;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824149;0.033;39.427;4.722;4.882;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824159;0.032;39.270;4.591;4.779;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824169;0.032;39.459;4.675;4.843;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824179;0.032;39.360;5.064;5.223;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824189;0.031;39.679;4.659;4.819;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824199;0.032;39.415;4.603;4.732;31.1;31.1;31.1;31.1;0.88;12.47;12.60;12.61;
63824209;0.034;39.733;4.572;4.779;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824219;0.033;39.721;4.604;4.775;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824229;0.033;39.631;4.604;4.839;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824239;0.033;39.536;4.608;4.835;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824249;0.033;39.635;4.691;4.898;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824259;0.034;39.343;4.936;5.157;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824269;0.032;39.560;4.636;4.819;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824279;0.033;39.414;5.000;5.161;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824289;0.034;39.666;4.596;4.807;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824299;0.033;39.638;4.489;4.668;31.1;31.1;31.1;31.1;0.90;12.49;12.56;12.64;
63824309;0.033;39.823;4.635;4.819;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824319;0.031;39.459;4.945;5.105;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824329;0.032;39.558;4.734;4.918;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824339;0.032;39.617;4.635;4.823;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824349;0.032;39.278;5.084;5.280;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824359;0.032;39.696;4.691;4.843;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824369;0.032;39.665;4.675;4.875;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824379;0.032;39.124;4.687;4.871;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824389;0.032;39.076;4.818;5.010;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
63824399;0.032;39.519;4.619;4.787;31.1;31.1;31.1;31.1;0.88;12.51;12.61;12.64;
