20160112_175753;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
64672682;0.036;4.744;1.643;1.791;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672692;0.037;4.910;1.722;1.894;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672702;0.037;4.906;1.770;1.929;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672712;0.036;4.652;1.587;1.751;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672722;0.036;4.545;1.560;1.688;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672732;0.037;4.470;1.461;1.613;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672742;0.037;4.466;1.469;1.609;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672752;0.037;4.363;1.425;1.561;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672762;0.036;4.787;1.611;1.743;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672772;0.037;4.426;1.449;1.625;31.1;31.1;31.1;31.1;0.94;12.56;12.56;12.57;
64672782;0.032;5.140;1.843;1.999;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672792;0.032;4.843;1.712;1.884;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672802;0.033;4.823;1.656;1.801;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672812;0.032;4.839;1.744;1.904;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672822;0.033;4.811;1.676;1.836;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672832;0.032;4.775;1.704;1.884;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672842;0.033;5.326;1.918;2.094;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672852;0.032;5.025;1.763;1.943;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672862;0.033;5.199;1.803;1.975;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672872;0.033;4.653;1.589;1.721;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.61;
64672882;0.032;4.389;1.428;1.589;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672892;0.032;4.592;1.563;1.764;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672902;0.032;4.903;1.707;1.876;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672912;0.032;4.791;1.627;1.780;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672922;0.032;4.493;1.515;1.653;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672932;0.032;4.524;1.535;1.716;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672942;0.032;4.513;1.531;1.693;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672952;0.033;4.954;1.799;1.983;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672962;0.031;4.640;1.563;1.728;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672972;0.032;4.584;1.563;1.740;31.1;31.1;31.1;31.1;0.88;12.60;12.65;12.66;
64672982;0.032;5.160;1.815;1.986;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64672992;0.032;4.882;1.700;1.835;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673002;0.032;4.359;1.430;1.577;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673012;0.032;4.680;1.585;1.752;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673022;0.032;4.692;1.573;1.756;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673032;0.032;4.894;1.712;1.875;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673042;0.032;4.525;1.489;1.661;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673052;0.031;4.565;1.521;1.688;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673062;0.032;4.640;1.601;1.756;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673072;0.032;4.779;1.688;1.839;31.1;31.1;31.1;31.1;0.88;12.56;12.60;12.63;
64673082;0.037;4.764;1.697;1.854;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673092;0.037;4.910;1.745;1.890;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673102;0.036;4.554;1.550;1.680;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673112;0.037;4.546;1.511;1.641;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673122;0.037;4.578;1.539;1.700;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673132;0.037;4.578;1.535;1.700;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673142;0.037;4.851;1.689;1.874;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673152;0.037;4.629;1.558;1.704;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673162;0.036;4.570;1.539;1.692;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673172;0.037;4.471;1.511;1.648;31.1;31.1;31.1;31.1;0.95;12.53;12.58;12.57;
64673182;0.033;4.522;1.521;1.704;31.1;31.1;31.1;31.1;0.89;12.54;12.60;12.63;
64673192;0.033;4.494;1.529;1.688;31.1;31.1;31.1;31.1;0.89;12.54;12.60;12.63;
64673202;0.033;4.886;1.759;1.943;31.1;31.1;31.1;31.1;0.89;12.54;12.60;12.63;
64673212;0.032;4.633;1.581;1.728;31.1;31.1;31.1;31.1;0.89;12.54;12.60;12.63;
64673222;0.033;4.562;1.557;1.708;31.1;31.1;31.1;31.1;0.89;12.54;12.60;12.63;
64673232;0.033;4.553;1.491;1.623;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673242;0.034;4.466;1.479;1.623;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673252;0.033;4.660;1.594;1.735;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673262;0.033;4.946;1.753;1.905;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673272;0.033;4.466;1.459;1.631;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673282;0.034;4.902;1.705;1.858;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673292;0.034;4.517;1.495;1.667;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673302;0.033;4.545;1.542;1.703;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673312;0.034;4.636;1.602;1.782;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673322;0.034;5.002;1.769;1.933;31.1;31.1;31.1;31.1;0.90;12.57;12.61;12.62;
64673332;0.032;4.736;1.671;1.836;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673342;0.032;4.874;1.734;1.903;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673352;0.031;4.504;1.504;1.634;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673362;0.032;4.476;1.488;1.630;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673372;0.032;4.925;1.750;1.871;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673382;0.032;4.350;1.421;1.583;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673392;0.032;4.559;1.536;1.709;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673402;0.032;4.645;1.548;1.709;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673412;0.032;4.511;1.496;1.654;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673422;0.032;4.452;1.473;1.634;31.1;31.1;31.1;31.1;0.88;12.48;12.56;12.58;
64673432;0.032;4.535;1.523;1.695;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673442;0.032;4.452;1.519;1.647;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673452;0.033;4.898;1.788;1.944;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673462;0.032;4.626;1.566;1.726;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673472;0.031;4.543;1.546;1.703;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673482;0.032;4.732;1.634;1.778;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673492;0.032;4.779;1.661;1.814;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673502;0.031;4.365;1.416;1.564;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673512;0.032;4.681;1.590;1.766;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673522;0.032;4.424;1.439;1.600;31.1;31.1;31.1;31.1;0.88;12.49;12.58;12.59;
64673532;0.033;4.886;1.716;1.873;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673542;0.032;4.522;1.517;1.666;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673552;0.032;4.510;1.537;1.698;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673562;0.033;4.760;1.684;1.841;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673572;0.033;4.815;1.708;1.877;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673582;0.033;4.740;1.680;1.853;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673592;0.032;4.831;1.688;1.869;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673602;0.032;4.946;1.771;1.944;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673612;0.032;4.989;1.748;1.908;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673622;0.033;4.566;1.521;1.658;31.1;31.1;31.1;31.1;0.89;12.53;12.60;12.64;
64673632;0.033;4.348;1.418;1.567;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673642;0.033;4.570;1.533;1.721;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673652;0.033;4.621;1.549;1.709;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673662;0.033;4.566;1.557;1.689;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673672;0.033;4.443;1.482;1.630;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673682;0.033;4.511;1.529;1.681;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673692;0.033;4.455;1.494;1.622;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673702;0.033;4.906;1.763;1.927;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673712;0.033;4.637;1.569;1.729;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673722;0.032;5.250;1.945;2.081;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673732;0.032;4.799;1.652;1.792;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673742;0.032;4.431;1.462;1.587;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673752;0.033;4.384;1.426;1.579;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673762;0.033;4.700;1.605;1.757;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673772;0.033;4.396;1.442;1.598;31.1;31.1;31.1;31.1;0.89;12.52;12.57;12.58;
64673782;0.033;5.398;1.959;2.129;31.1;31.1;31.1;31.1;0.89;12.55;12.58;12.63;
64673792;0.033;4.526;1.519;1.684;31.1;31.1;31.1;31.1;0.89;12.55;12.58;12.63;
