20160112_175753;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
64673493;1.931;3.178;1.789;0.000;31.1;31.1;31.1;31.1;12.47;12.41;12.41;0.00;
64673503;1.676;2.618;1.544;0.000;31.1;31.1;31.1;31.1;12.47;12.41;12.41;0.00;
64673513;1.547;2.337;1.424;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673523;1.504;2.384;1.428;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673533;1.519;2.439;1.448;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673543;1.717;2.837;1.660;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673553;1.622;2.591;1.522;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673563;1.887;3.166;1.742;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673573;1.642;2.591;1.526;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673583;1.689;2.693;1.558;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673593;1.594;2.454;1.483;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673603;1.962;3.326;1.836;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.49;0.00;
64673613;1.828;2.960;1.654;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673623;1.706;2.630;1.572;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673633;1.490;2.250;1.378;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673643;1.513;2.428;1.467;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673653;1.560;2.517;1.483;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673663;1.580;2.482;1.510;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673673;1.631;2.618;1.525;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673683;1.733;2.832;1.623;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673693;1.592;2.451;1.444;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673703;1.627;2.502;1.479;0.000;31.1;31.1;31.1;31.1;12.49;12.36;12.39;0.00;
64673713;1.765;2.930;1.714;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
