20160112_175753;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
64673599;1.772;0.000;0.000;3.227;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673609;1.772;0.000;0.000;3.221;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673619;1.764;0.000;0.000;3.218;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673629;1.776;0.000;0.000;3.225;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673639;1.784;0.000;0.000;3.221;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673649;1.776;0.000;0.000;3.222;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673659;1.780;0.000;0.000;3.227;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673669;1.776;0.000;0.000;3.219;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673679;1.780;0.000;0.000;3.218;31.1;31.1;65.3;31.1;12.52;0.00;0.00;5.14;
64673689;1.789;0.000;0.000;3.234;31.1;31.1;64.7;31.1;12.50;0.00;0.00;5.16;
64673699;1.762;0.000;0.000;3.238;31.1;31.1;64.7;31.1;12.50;0.00;0.00;5.16;
64673709;1.762;0.000;0.000;3.233;31.1;31.1;64.7;31.1;12.50;0.00;0.00;5.16;
64673719;1.781;0.000;0.000;3.231;31.1;31.1;64.7;31.1;12.50;0.00;0.00;5.16;
64673729;1.797;0.000;0.000;3.238;31.1;31.1;64.7;31.1;12.50;0.00;0.00;5.16;
64673739;1.781;0.000;0.000;3.220;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673749;1.781;0.000;0.000;3.217;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673759;1.769;0.000;0.000;3.212;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673769;1.789;0.000;0.000;3.219;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673779;1.785;0.000;0.000;3.217;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673789;1.793;0.000;0.000;3.215;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673799;1.761;0.000;0.000;3.215;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673809;1.785;0.000;0.000;3.214;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673819;1.777;0.000;0.000;3.225;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673829;1.773;0.000;0.000;3.212;31.1;31.1;54.9;31.1;12.55;0.00;0.00;5.13;
64673839;1.779;0.000;0.000;3.235;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673849;1.783;0.000;0.000;3.234;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673859;1.759;0.000;0.000;3.234;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673869;1.779;0.000;0.000;3.228;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673879;1.763;0.000;0.000;3.221;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673889;1.767;0.000;0.000;3.232;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673899;1.767;0.000;0.000;3.228;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673909;1.799;0.000;0.000;3.228;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673919;1.755;0.000;0.000;3.232;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673929;1.767;0.000;0.000;3.228;31.1;31.1;64.3;31.1;12.51;0.00;0.00;5.15;
64673939;1.766;0.000;0.000;3.222;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64673949;1.770;0.000;0.000;3.215;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64673959;1.774;0.000;0.000;3.233;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64673969;1.762;0.000;0.000;3.224;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64673979;1.778;0.000;0.000;3.216;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64673989;1.774;0.000;0.000;3.225;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64673999;1.746;0.000;0.000;3.210;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64674009;1.770;0.000;0.000;3.222;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
64674019;1.766;0.000;0.000;3.221;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.14;
