20160122_161247;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
58366586;1.764;0.000;0.000;3.976;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.16;
58366596;1.757;0.000;0.000;3.910;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.16;
58366606;1.784;0.000;0.000;3.959;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.16;
58366616;1.768;0.000;0.000;3.945;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.16;
58366626;1.784;0.000;0.000;3.963;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.16;
58366636;1.753;0.000;0.000;3.961;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366646;1.777;0.000;0.000;3.949;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366656;1.777;0.000;0.000;3.963;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366666;1.769;0.000;0.000;3.902;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366676;1.765;0.000;0.000;3.972;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366686;1.773;0.000;0.000;4.001;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366696;1.773;0.000;0.000;3.945;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366706;1.773;0.000;0.000;3.981;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366716;1.769;0.000;0.000;3.964;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366726;1.753;0.000;0.000;3.978;31.1;31.1;63.8;31.1;12.55;0.00;0.00;5.16;
58366736;1.755;0.000;0.000;3.990;31.1;31.1;54.3;31.1;12.51;0.00;0.00;5.17;
58366746;1.751;0.000;0.000;3.982;31.1;31.1;54.3;31.1;12.51;0.00;0.00;5.17;
58366756;1.735;0.000;0.000;3.993;31.1;31.1;54.3;31.1;12.51;0.00;0.00;5.17;
58366766;1.763;0.000;0.000;3.952;31.1;31.1;54.3;31.1;12.51;0.00;0.00;5.17;
58366776;1.743;0.000;0.000;3.988;31.1;31.1;54.3;31.1;12.51;0.00;0.00;5.17;
58366786;1.720;0.000;0.000;3.970;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
58366796;1.767;0.000;0.000;3.923;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
58366806;1.751;0.000;0.000;3.974;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
58366816;1.767;0.000;0.000;3.963;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
58366826;1.779;0.000;0.000;3.943;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
58366836;1.743;0.000;0.000;3.969;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
58366846;1.767;0.000;0.000;3.955;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
58366856;1.743;0.000;0.000;3.947;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
58366866;1.763;0.000;0.000;3.963;31.1;31.1;54.7;31.1;12.51;0.00;0.00;5.14;
