20160122_155921;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
57561474;0.033;4.221;1.353;1.506;31.1;31.2;31.3;31.1;0.88;12.55;12.59;12.60;
57561484;0.033;4.153;1.345;1.490;31.1;31.2;31.3;31.1;0.88;12.55;12.59;12.60;
57561494;0.034;4.133;1.314;1.454;31.1;31.2;31.3;31.1;0.88;12.55;12.59;12.60;
57561504;0.033;4.121;1.314;1.446;31.1;31.2;31.3;31.1;0.88;12.55;12.59;12.60;
57561514;0.033;4.090;1.270;1.415;31.1;31.2;31.3;31.1;0.88;12.55;12.59;12.60;
57561524;0.033;4.080;1.251;1.391;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561534;0.034;4.016;1.251;1.375;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561544;0.033;4.234;1.369;1.513;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561554;0.033;4.099;1.274;1.391;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561564;0.034;3.985;1.223;1.359;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561574;0.033;4.099;1.302;1.485;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561584;0.034;4.178;1.345;1.501;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561594;0.033;4.261;1.377;1.505;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561604;0.033;4.167;1.330;1.446;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561614;0.034;4.151;1.318;1.478;31.1;31.2;31.2;31.1;0.88;12.52;12.52;12.53;
57561624;0.033;4.089;1.301;1.433;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561634;0.033;4.172;1.340;1.477;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561644;0.034;4.089;1.305;1.433;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561654;0.032;4.089;1.277;1.429;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561664;0.033;4.282;1.400;1.524;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561674;0.033;4.029;1.241;1.370;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561684;0.034;4.002;1.221;1.378;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561694;0.033;4.026;1.261;1.457;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561704;0.033;4.124;1.316;1.505;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561714;0.034;4.172;1.356;1.485;31.1;31.2;31.2;31.1;0.88;12.50;12.58;12.59;
57561724;0.034;4.239;1.350;1.507;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561734;0.034;4.183;1.342;1.503;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561744;0.034;4.191;1.342;1.475;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561754;0.034;4.557;1.497;1.646;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561764;0.034;4.100;1.294;1.415;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561774;0.034;4.489;1.481;1.630;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561784;0.034;4.398;1.441;1.594;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561794;0.034;4.052;1.246;1.388;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561804;0.034;4.032;1.226;1.392;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561814;0.034;4.012;1.238;1.388;31.1;31.3;31.2;31.1;0.89;12.58;12.63;12.64;
57561824;0.033;4.432;1.460;1.653;31.1;31.3;31.2;31.1;0.88;12.51;12.55;12.60;
57561834;0.033;4.226;1.345;1.526;31.1;31.3;31.2;31.1;0.88;12.51;12.55;12.60;
57561844;0.034;4.294;1.408;1.561;31.1;31.3;31.2;31.1;0.88;12.51;12.55;12.60;
57561854;0.033;4.183;1.317;1.462;31.1;31.3;31.2;31.1;0.88;12.51;12.55;12.60;
57561864;0.033;4.108;1.317;1.450;31.1;31.3;31.2;31.1;0.88;12.51;12.55;12.60;
57561874;0.033;4.279;1.382;1.499;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561884;0.034;4.093;1.279;1.408;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561894;0.034;4.140;1.287;1.416;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561904;0.033;4.374;1.442;1.594;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561914;0.034;4.033;1.247;1.369;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561924;0.034;4.025;1.231;1.381;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561934;0.033;3.989;1.235;1.373;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561944;0.033;4.033;1.275;1.424;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561954;0.033;4.120;1.327;1.480;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561964;0.034;4.291;1.414;1.563;31.1;31.2;31.2;31.1;0.88;12.57;12.60;12.58;
57561974;0.034;4.189;1.340;1.471;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57561984;0.034;4.189;1.336;1.495;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57561994;0.034;4.150;1.324;1.467;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57562004;0.034;4.102;1.301;1.440;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57562014;0.034;4.324;1.400;1.527;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57562024;0.034;4.142;1.324;1.467;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57562034;0.034;4.059;1.249;1.404;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57562044;0.034;4.039;1.237;1.392;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57562054;0.034;4.003;1.233;1.380;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57562064;0.034;4.043;1.229;1.404;31.1;31.2;31.2;31.1;0.89;12.54;12.58;12.61;
57562074;0.033;4.162;1.335;1.507;31.1;31.2;31.3;31.1;0.88;12.53;12.60;12.61;
57562084;0.033;4.210;1.358;1.539;31.1;31.2;31.3;31.1;0.88;12.53;12.60;12.61;
