20160125_151014;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
54614128;1.718;0.000;0.000;3.310;31.1;31.1;57.0;31.1;12.50;0.00;0.00;5.15;
54614138;1.726;0.000;0.000;3.313;31.1;31.1;57.0;31.1;12.50;0.00;0.00;5.15;
54614148;1.730;0.000;0.000;3.314;31.1;31.1;57.0;31.1;12.50;0.00;0.00;5.15;
54614158;1.710;0.000;0.000;3.322;31.1;31.1;57.0;31.1;12.50;0.00;0.00;5.15;
54614168;1.714;0.000;0.000;3.316;31.1;31.1;57.0;31.1;12.50;0.00;0.00;5.15;
54614178;1.740;0.000;0.000;3.326;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614188;1.713;0.000;0.000;3.313;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614198;1.721;0.000;0.000;3.313;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614208;1.713;0.000;0.000;3.320;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614218;1.725;0.000;0.000;3.321;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614228;1.693;0.000;0.000;3.326;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614238;1.733;0.000;0.000;3.315;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614248;1.709;0.000;0.000;3.320;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614258;1.713;0.000;0.000;3.327;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614268;1.709;0.000;0.000;3.324;31.1;31.1;56.9;31.1;12.49;0.00;0.00;5.16;
54614278;1.706;0.000;0.000;3.318;31.1;31.1;56.9;31.1;12.50;0.00;0.00;5.16;
54614288;1.714;0.000;0.000;3.303;31.1;31.1;56.9;31.1;12.50;0.00;0.00;5.16;
54614298;1.726;0.000;0.000;3.318;31.1;31.1;56.9;31.1;12.50;0.00;0.00;5.16;
54614308;1.714;0.000;0.000;3.320;31.1;31.1;56.9;31.1;12.50;0.00;0.00;5.16;
54614318;1.730;0.000;0.000;3.329;31.1;31.1;56.9;31.1;12.50;0.00;0.00;5.16;
54614328;1.724;0.000;0.000;3.311;31.1;31.1;67.7;31.1;12.54;0.00;0.00;5.15;
54614338;1.696;0.000;0.000;3.316;31.1;31.1;67.7;31.1;12.54;0.00;0.00;5.15;
54614348;1.724;0.000;0.000;3.314;31.1;31.1;67.7;31.1;12.54;0.00;0.00;5.15;
54614358;1.712;0.000;0.000;3.313;31.1;31.1;67.7;31.1;12.54;0.00;0.00;5.15;
54614368;1.728;0.000;0.000;3.317;31.1;31.1;67.7;31.1;12.54;0.00;0.00;5.15;
