20160122_155102;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
57061616;1.395;2.122;1.295;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
57061626;1.415;2.114;1.251;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
57061636;1.351;1.993;1.224;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
57061646;1.403;2.075;1.271;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
57061656;1.363;1.950;1.216;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
57061666;1.338;1.953;1.212;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.45;0.00;
57061676;1.318;1.926;1.205;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.45;0.00;
57061686;1.575;2.451;1.431;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.45;0.00;
57061696;1.370;2.083;1.271;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.45;0.00;
57061706;1.354;2.149;1.275;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.45;0.00;
57061716;1.456;2.314;1.375;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
57061726;1.472;2.247;1.332;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
57061736;1.417;2.165;1.332;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
57061746;1.401;2.106;1.289;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
57061756;1.362;2.043;1.222;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
57061766;1.402;2.110;1.309;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061776;1.319;1.911;1.223;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061786;1.307;1.974;1.219;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061796;1.394;2.200;1.309;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061806;1.646;2.615;1.528;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061816;1.339;2.149;1.274;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061826;1.394;2.251;1.352;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061836;1.445;2.314;1.336;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061846;1.539;2.458;1.379;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061856;1.405;2.103;1.243;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.44;0.00;
57061866;1.416;2.099;1.309;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061876;1.353;1.963;1.235;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061886;1.349;1.943;1.235;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061896;1.357;1.990;1.231;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061906;1.313;1.927;1.196;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061916;1.305;1.904;1.250;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061926;1.672;2.653;1.512;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061936;1.317;2.115;1.250;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061946;1.392;2.275;1.372;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061956;1.424;2.208;1.305;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.44;0.00;
57061966;1.413;2.102;1.292;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57061976;1.366;2.040;1.210;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57061986;1.389;2.055;1.257;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57061996;1.350;1.962;1.191;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57062006;1.318;1.962;1.237;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57062016;1.322;1.916;1.210;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57062026;1.291;1.892;1.171;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57062036;1.311;1.908;1.171;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57062046;1.723;2.879;1.627;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57062056;1.350;2.203;1.346;0.000;31.1;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
57062066;1.437;2.251;1.328;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062076;1.460;2.302;1.340;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062086;1.397;2.110;1.289;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062096;1.413;2.070;1.289;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062106;1.401;2.059;1.273;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062116;1.377;2.059;1.281;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062126;1.531;2.443;1.493;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062136;1.433;2.259;1.359;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062146;1.314;1.882;1.210;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062156;1.441;2.164;1.301;0.000;31.1;31.1;31.1;31.1;12.54;12.49;12.47;0.00;
57062166;1.339;2.051;1.314;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062176;1.398;2.313;1.357;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062186;1.425;2.310;1.326;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062196;1.425;2.227;1.310;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062206;1.468;2.231;1.306;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062216;1.583;2.462;1.420;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062226;1.437;2.157;1.338;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062236;1.339;2.004;1.248;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062246;1.346;1.953;1.228;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062256;1.343;1.949;1.232;0.000;31.1;31.1;31.1;31.1;12.51;12.49;12.45;0.00;
57062266;1.322;1.942;1.189;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
57062276;1.664;2.650;1.533;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
57062286;1.302;2.071;1.295;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
57062296;1.416;2.372;1.408;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
57062306;1.589;2.623;1.435;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
57062316;1.399;2.108;1.283;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00;
57062326;1.426;2.151;1.279;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00;
57062336;1.379;1.999;1.275;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00;
57062346;1.348;1.971;1.248;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00;
57062356;1.359;2.014;1.240;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00;
