20160122_155102;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
57061656;1.800;0.000;0.000;4.215;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061666;1.800;0.000;0.000;4.291;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061676;1.800;0.000;0.000;4.232;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061686;1.796;0.000;0.000;4.244;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061696;1.812;0.000;0.000;4.288;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061706;1.800;0.000;0.000;4.249;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061716;1.780;0.000;0.000;4.246;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061726;1.808;0.000;0.000;4.286;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061736;1.812;0.000;0.000;4.249;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061746;1.800;0.000;0.000;4.277;31.1;31.1;54.5;31.1;12.52;0.00;0.00;5.17;
57061756;1.825;0.000;0.000;4.260;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061766;1.809;0.000;0.000;4.232;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061776;1.805;0.000;0.000;4.209;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061786;1.790;0.000;0.000;4.155;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061796;1.813;0.000;0.000;4.209;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061806;1.821;0.000;0.000;4.246;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061816;1.794;0.000;0.000;4.157;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061826;1.790;0.000;0.000;4.206;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061836;1.798;0.000;0.000;3.653;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061846;1.821;0.000;0.000;4.217;31.1;31.1;54.8;31.1;12.53;0.06;0.00;5.15;
57061856;1.807;0.000;0.000;4.215;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061866;1.787;0.000;0.000;4.137;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061876;1.787;0.000;0.000;4.218;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061886;1.803;0.000;0.000;4.184;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061896;1.807;0.000;0.000;4.209;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061906;1.819;0.000;0.000;4.215;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061916;1.811;0.000;0.000;4.186;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061926;1.795;0.000;0.000;4.203;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061936;1.811;0.000;0.000;4.133;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061946;1.807;0.000;0.000;4.237;31.1;31.1;55.2;31.1;12.54;0.00;0.00;5.15;
57061956;1.792;0.000;0.000;4.206;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.14;
57061966;1.808;0.000;0.000;4.126;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.14;
57061976;1.808;0.000;0.000;4.210;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.14;
57061986;1.788;0.000;0.000;4.162;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.14;
57061996;1.808;0.000;0.000;4.191;31.1;31.1;65.1;31.1;12.52;0.00;0.00;5.14;
57062006;1.816;0.000;0.000;4.217;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062016;1.792;0.000;0.000;4.162;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062026;1.788;0.000;0.000;4.196;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062036;1.804;0.000;0.000;4.151;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062046;1.800;0.000;0.000;4.230;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062056;1.816;0.000;0.000;4.194;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062066;1.796;0.000;0.000;4.145;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062076;1.776;0.000;0.000;4.220;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062086;1.796;0.000;0.000;4.173;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062096;1.812;0.000;0.000;4.177;31.1;31.1;64.3;31.1;12.52;0.00;0.00;5.14;
57062106;1.795;0.000;0.000;4.240;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062116;1.775;0.000;0.000;4.264;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062126;1.811;0.000;0.000;4.220;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062136;1.799;0.000;0.000;4.253;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062146;1.807;0.000;0.000;4.194;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062156;1.799;0.000;0.000;4.253;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062166;1.807;0.000;0.000;4.257;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062176;1.791;0.000;0.000;4.200;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062186;1.799;0.000;0.000;4.291;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062196;1.803;0.000;0.000;4.200;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.14;
57062206;1.775;0.000;0.000;4.257;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062216;1.806;0.000;0.000;4.308;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062226;1.775;0.000;0.000;4.221;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062236;1.799;0.000;0.000;4.275;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062246;1.814;0.000;0.000;4.179;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062256;1.795;0.000;0.000;4.148;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062266;1.791;0.000;0.000;4.299;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062276;1.810;0.000;0.000;4.209;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062286;1.795;0.000;0.000;4.275;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062296;1.795;0.000;0.000;4.263;31.1;31.1;63.2;31.1;12.51;0.00;0.00;5.16;
57062306;1.804;0.000;0.000;3.489;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062316;1.801;0.000;0.000;3.221;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062326;1.785;0.000;0.000;3.227;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062336;1.808;0.000;0.000;3.234;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062346;1.812;0.000;0.000;3.222;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062356;1.812;0.000;0.000;3.213;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062366;1.816;0.000;0.000;3.231;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062376;1.793;0.000;0.000;3.219;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062386;1.793;0.000;0.000;3.222;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062396;1.781;0.000;0.000;3.222;31.1;31.1;54.0;31.1;12.55;0.00;0.00;5.16;
57062406;1.799;0.000;0.000;4.248;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062416;1.795;0.000;0.000;4.198;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062426;1.783;0.000;0.000;4.300;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062436;1.818;0.000;0.000;4.220;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062446;1.791;0.000;0.000;4.249;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062456;1.787;0.000;0.000;4.290;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062466;1.795;0.000;0.000;4.218;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062476;1.795;0.000;0.000;4.259;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062486;1.802;0.000;0.000;4.232;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062496;1.783;0.000;0.000;4.268;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
57062506;1.784;0.000;0.000;4.251;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062516;1.788;0.000;0.000;4.183;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062526;1.804;0.000;0.000;4.286;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062536;1.784;0.000;0.000;4.252;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062546;1.808;0.000;0.000;4.256;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062556;1.796;0.000;0.000;4.293;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062566;1.784;0.000;0.000;4.273;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062576;1.800;0.000;0.000;4.251;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062586;1.812;0.000;0.000;4.271;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062596;1.784;0.000;0.000;4.257;31.1;31.1;63.1;31.1;12.52;0.00;0.00;5.15;
57062606;1.799;0.000;0.000;4.250;31.1;31.1;53.9;31.1;12.49;0.00;0.00;5.14;
57062616;1.780;0.000;0.000;4.259;31.1;31.1;53.9;31.1;12.49;0.00;0.00;5.14;
57062626;1.784;0.000;0.000;4.240;31.1;31.1;53.9;31.1;12.49;0.00;0.00;5.14;
57062636;1.788;0.000;0.000;4.288;31.1;31.1;53.9;31.1;12.49;0.00;0.00;5.14;
57062646;1.803;0.000;0.000;4.202;31.1;31.1;53.9;31.1;12.49;0.00;0.00;5.14;
57062656;1.820;0.000;0.000;4.282;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062666;1.788;0.000;0.000;4.294;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062676;1.804;0.000;0.000;4.224;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062686;1.804;0.000;0.000;4.296;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062696;1.800;0.000;0.000;4.268;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062706;1.796;0.000;0.000;4.209;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062716;1.796;0.000;0.000;4.288;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062726;1.784;0.000;0.000;4.258;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062736;1.804;0.000;0.000;4.291;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062746;1.812;0.000;0.000;4.217;31.1;31.1;54.3;31.1;12.52;0.00;0.00;5.16;
57062756;1.791;0.000;0.000;4.215;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062766;1.807;0.000;0.000;4.290;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062776;1.803;0.000;0.000;4.211;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062786;1.803;0.000;0.000;4.290;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062796;1.811;0.000;0.000;4.262;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062806;1.799;0.000;0.000;4.205;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062816;1.783;0.000;0.000;3.758;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062826;1.811;0.000;0.000;4.211;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062836;1.815;0.000;0.000;4.229;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062846;1.779;0.000;0.000;4.211;31.1;31.1;54.6;31.1;12.54;0.00;0.00;5.15;
57062856;1.809;0.000;0.000;4.241;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062866;1.782;0.000;0.000;4.281;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062876;1.790;0.000;0.000;4.199;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062886;1.809;0.000;0.000;4.248;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062896;1.774;0.000;0.000;4.271;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062906;1.801;0.000;0.000;4.199;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062916;1.786;0.000;0.000;4.254;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062926;1.801;0.000;0.000;4.278;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062936;1.794;0.000;0.000;4.238;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062946;1.805;0.000;0.000;4.251;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.13;
57062956;1.780;0.000;0.000;4.280;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57062966;1.812;0.000;0.000;4.233;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57062976;1.792;0.000;0.000;4.257;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57062986;1.820;0.000;0.000;4.219;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57062996;1.780;0.000;0.000;4.304;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57063006;1.796;0.000;0.000;4.271;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57063016;1.800;0.000;0.000;4.208;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57063026;1.796;0.000;0.000;4.296;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57063036;1.804;0.000;0.000;4.211;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57063046;1.792;0.000;0.000;4.257;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.14;
57063056;1.801;0.000;0.000;4.296;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063066;1.798;0.000;0.000;4.213;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063076;1.801;0.000;0.000;4.259;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063086;1.790;0.000;0.000;4.245;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063096;1.809;0.000;0.000;4.273;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063106;1.798;0.000;0.000;4.257;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063116;1.801;0.000;0.000;4.242;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063126;1.786;0.000;0.000;4.282;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063136;1.805;0.000;0.000;4.189;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063146;1.813;0.000;0.000;4.273;31.1;31.1;55.3;31.1;12.53;0.00;0.00;5.14;
57063156;1.796;0.000;0.000;4.296;31.1;31.1;55.5;31.1;12.52;0.00;0.00;5.14;
57063166;1.800;0.000;0.000;4.211;31.1;31.1;55.5;31.1;12.52;0.00;0.00;5.14;
57063176;1.808;0.000;0.000;4.256;31.1;31.1;55.5;31.1;12.52;0.00;0.00;5.14;
57063186;1.804;0.000;0.000;4.231;31.1;31.1;55.5;31.1;12.52;0.00;0.00;5.14;
57063196;1.800;0.000;0.000;4.274;31.1;31.1;55.5;31.1;12.52;0.00;0.00;5.14;
57063206;1.824;0.000;0.000;4.269;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063216;1.776;0.000;0.000;4.229;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063226;1.816;0.000;0.000;4.129;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063236;1.804;0.000;0.000;3.877;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063246;1.784;0.000;0.000;4.263;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063256;1.780;0.000;0.000;4.259;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063266;1.804;0.000;0.000;4.259;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063276;1.796;0.000;0.000;4.269;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063286;1.804;0.000;0.000;3.784;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063296;1.800;0.000;0.000;3.220;31.1;31.1;55.6;31.1;12.52;0.00;0.00;5.15;
57063306;1.808;0.000;0.000;3.203;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063316;1.804;0.000;0.000;3.225;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063326;1.804;0.000;0.000;3.215;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063336;1.820;0.000;0.000;3.211;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063346;1.812;0.000;0.000;3.214;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063356;1.812;0.000;0.000;3.211;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063366;1.820;0.000;0.000;3.220;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063376;1.801;0.000;0.000;3.203;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063386;1.793;0.000;0.000;3.959;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063396;1.801;0.000;0.000;4.260;31.1;31.1;65.8;31.1;12.55;0.00;0.00;5.15;
57063406;1.800;0.000;0.000;4.240;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063416;1.812;0.000;0.000;4.223;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063426;1.808;0.000;0.000;4.250;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063436;1.792;0.000;0.000;4.231;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063446;1.788;0.000;0.000;4.256;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063456;1.812;0.000;0.000;4.256;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063466;1.812;0.000;0.000;4.239;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063476;1.796;0.000;0.000;4.270;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063486;1.812;0.000;0.000;4.180;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063496;1.792;0.000;0.000;4.280;31.1;31.1;55.4;31.1;12.52;0.00;0.00;5.14;
57063506;1.791;0.000;0.000;4.299;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063516;1.815;0.000;0.000;4.195;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063526;1.799;0.000;0.000;4.279;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063536;1.819;0.000;0.000;4.266;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063546;1.787;0.000;0.000;4.275;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063556;1.791;0.000;0.000;4.285;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063566;1.799;0.000;0.000;4.207;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063576;1.819;0.000;0.000;4.244;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063586;1.819;0.000;0.000;4.148;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063596;1.803;0.000;0.000;4.209;31.1;31.1;65.4;31.1;12.54;0.00;0.00;5.16;
57063606;1.810;0.000;0.000;4.235;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063616;1.806;0.000;0.000;4.155;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063626;1.802;0.000;0.000;4.192;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063636;1.814;0.000;0.000;4.200;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063646;1.791;0.000;0.000;4.212;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063656;1.802;0.000;0.000;4.205;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063666;1.799;0.000;0.000;4.188;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063676;1.806;0.000;0.000;4.218;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063686;1.791;0.000;0.000;4.147;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063696;1.791;0.000;0.000;4.211;31.1;31.1;64.7;31.1;12.51;0.00;0.00;5.15;
57063706;1.801;0.000;0.000;4.210;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.14;
57063716;1.801;0.000;0.000;4.146;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.14;
57063726;1.801;0.000;0.000;4.193;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.14;
57063736;1.805;0.000;0.000;4.193;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.14;
57063746;1.790;0.000;0.000;4.176;31.1;31.1;54.9;31.1;12.53;0.00;0.00;5.14;
57063756;1.798;0.000;0.000;4.220;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063766;1.786;0.000;0.000;4.224;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063776;1.810;0.000;0.000;4.190;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063786;1.786;0.000;0.000;4.220;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063796;1.790;0.000;0.000;3.650;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063806;1.774;0.000;0.000;4.231;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063816;1.782;0.000;0.000;4.200;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063826;1.806;0.000;0.000;4.195;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063836;1.786;0.000;0.000;4.232;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063846;1.778;0.000;0.000;4.190;31.1;31.1;55.2;31.1;12.48;0.00;0.00;5.16;
57063856;1.805;0.000;0.000;4.203;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063866;1.805;0.000;0.000;4.215;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063876;1.769;0.000;0.000;4.195;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063886;1.813;0.000;0.000;4.227;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063896;1.801;0.000;0.000;4.170;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063906;1.813;0.000;0.000;4.234;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063916;1.793;0.000;0.000;4.286;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063926;1.789;0.000;0.000;4.209;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063936;1.793;0.000;0.000;4.263;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063946;1.813;0.000;0.000;4.227;31.1;31.1;65.1;31.1;12.50;0.00;0.00;5.16;
57063956;1.802;0.000;0.000;4.163;31.1;31.1;64.2;31.1;12.48;0.00;0.00;5.14;
57063966;1.798;0.000;0.000;4.236;31.1;31.1;64.2;31.1;12.48;0.00;0.00;5.14;
57063976;1.802;0.000;0.000;4.203;31.1;31.1;64.2;31.1;12.48;0.00;0.00;5.14;
57063986;1.794;0.000;0.000;4.271;31.1;31.1;64.2;31.1;12.48;0.00;0.00;5.14;
57063996;1.798;0.000;0.000;4.189;31.1;31.1;64.2;31.1;12.48;0.00;0.00;5.14;
57064006;1.814;0.000;0.000;4.171;31.1;31.1;64.2;31.1;12.48;0.00;0.00;5.14;
57064016;1.786;0.000;0.000;4.270;31.1;31.1;64.2;31.1;12.48;0.00;0.00;5.14;
57064026;1.802;0.000;0.000;4.186;31.1;31.1;64.2;31.1;12.48;0.00;0.00;5.14;
