20160113_105855;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
39536985;1.625;2.642;1.498;0.000;31.2;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
39536995;1.688;2.845;1.643;0.000;31.2;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
39537005;1.758;2.951;1.666;0.000;31.2;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
39537015;1.754;2.943;1.619;0.000;31.2;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
39537025;1.601;2.499;1.444;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537035;1.518;2.359;1.370;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537045;1.483;2.312;1.366;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537055;1.601;2.648;1.538;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537065;1.648;2.702;1.550;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537075;1.853;3.132;1.722;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537085;1.621;2.648;1.542;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537095;1.629;2.616;1.515;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537105;1.558;2.534;1.530;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537115;1.861;3.225;1.785;0.000;31.2;31.1;31.1;31.1;12.50;12.44;12.46;0.00;
39537125;1.773;2.951;1.616;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537135;2.087;3.524;1.937;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537145;1.529;2.390;1.409;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537155;1.541;2.362;1.421;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537165;1.490;2.448;1.452;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537175;1.545;2.561;1.527;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537185;1.584;2.628;1.503;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537195;1.729;2.920;1.609;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537205;1.568;2.577;1.480;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537215;1.635;2.608;1.499;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.43;0.00;
39537225;1.619;2.596;1.453;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537235;1.615;2.608;1.527;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537245;1.891;3.275;1.795;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537255;1.938;3.259;1.772;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537265;1.529;2.370;1.406;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537275;1.525;2.405;1.425;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537285;1.509;2.448;1.414;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537295;1.521;2.495;1.457;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537305;1.694;2.928;1.636;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537315;1.710;2.815;1.589;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.40;0.00;
39537325;1.778;3.011;1.654;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537335;1.613;2.615;1.518;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537345;1.605;2.560;1.467;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537355;1.581;2.510;1.463;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537365;2.064;3.547;1.895;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537375;1.585;2.471;1.420;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537385;1.730;2.790;1.607;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537395;1.487;2.323;1.397;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537405;1.526;2.518;1.440;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537415;1.566;2.615;1.510;0.000;31.2;31.1;31.1;31.1;12.47;12.38;12.39;0.00;
39537425;1.547;2.532;1.477;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
39537435;1.657;2.743;1.602;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
39537445;1.755;2.954;1.684;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
39537455;1.583;2.575;1.485;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
39537465;1.622;2.575;1.493;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
39537475;1.570;2.565;1.479;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537485;1.954;3.314;1.841;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537495;1.652;2.628;1.502;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537505;1.628;2.573;1.482;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537515;1.491;2.440;1.467;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537525;1.546;2.542;1.471;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537535;1.566;2.592;1.440;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537545;1.519;2.479;1.455;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537555;1.785;3.037;1.674;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537565;1.723;2.830;1.627;0.000;31.2;31.1;31.1;31.1;12.47;12.42;12.42;0.00;
39537575;1.820;3.110;1.726;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537585;1.623;2.608;1.503;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537595;1.611;2.627;1.527;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537605;1.918;3.226;1.781;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537615;1.816;2.946;1.640;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537625;1.486;2.386;1.358;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537635;1.690;2.755;1.605;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537645;1.517;2.510;1.491;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537655;1.576;2.615;1.452;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537665;1.639;2.701;1.589;0.000;31.2;31.1;31.1;31.1;12.49;12.40;12.46;0.00;
39537675;1.571;2.544;1.428;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537685;1.665;2.769;1.557;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537695;1.748;2.972;1.658;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537705;1.579;2.559;1.440;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537715;1.854;3.217;1.724;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537725;1.689;2.719;1.525;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537735;1.543;2.407;1.361;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537745;1.563;2.544;1.451;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537755;1.598;2.528;1.490;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537765;1.583;2.688;1.486;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
39537775;1.592;2.601;1.528;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537785;1.588;2.597;1.501;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537795;1.556;2.546;1.481;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537805;1.788;3.069;1.719;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537815;1.615;2.605;1.532;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537825;1.855;3.194;1.751;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537835;1.824;3.042;1.665;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537845;1.729;2.788;1.602;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537855;1.501;2.292;1.395;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537865;1.698;2.788;1.614;0.000;31.2;31.1;31.1;31.1;12.49;12.44;12.44;0.00;
39537875;1.536;2.540;1.468;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.43;0.00;
39537885;1.681;2.890;1.605;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.43;0.00;
39537895;1.551;2.501;1.433;0.000;31.2;31.1;31.1;31.1;12.48;12.41;12.43;0.00;
