20160122_154433;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
56675603;1.348;1.982;1.236;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.45;0.00;
56675613;1.322;1.954;1.250;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675623;1.644;2.618;1.512;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675633;1.349;1.993;1.227;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675643;1.314;1.884;1.184;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675653;1.298;1.946;1.200;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675663;1.345;2.177;1.293;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675673;1.577;2.560;1.438;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675683;1.428;2.177;1.301;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675693;1.432;2.189;1.317;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675703;1.400;2.067;1.286;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.44;0.00;
56675713;1.345;1.996;1.238;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.43;0.00;
56675723;1.526;2.533;1.394;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.43;0.00;
56675733;1.326;1.957;1.218;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.43;0.00;
56675743;1.664;2.697;1.538;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.43;0.00;
56675753;1.290;1.906;1.199;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.43;0.00;
56675763;1.514;2.433;1.411;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675773;1.345;2.081;1.297;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675783;1.381;2.230;1.333;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675793;1.613;2.612;1.461;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675803;1.400;2.132;1.290;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675813;1.408;2.101;1.274;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675823;1.365;2.003;1.204;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675833;1.369;1.999;1.235;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675843;1.349;1.995;1.235;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675853;1.334;1.941;1.204;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
56675863;1.503;2.288;1.409;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675873;1.306;1.913;1.190;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675883;1.290;1.909;1.198;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675893;1.334;2.128;1.307;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675903;1.385;2.245;1.339;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675913;1.463;2.241;1.335;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675923;1.393;2.116;1.256;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675933;1.420;2.155;1.292;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675943;1.365;2.010;1.245;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675953;1.349;1.987;1.245;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.46;0.00;
56675963;1.348;1.938;1.228;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56675973;1.474;2.259;1.373;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56675983;1.513;2.349;1.435;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56675993;1.328;1.868;1.154;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56676003;1.288;1.950;1.205;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56676013;1.344;2.192;1.334;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56676023;1.418;2.278;1.334;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56676033;1.430;2.149;1.306;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56676043;1.446;2.189;1.298;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56676053;1.383;2.024;1.244;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00;
56676063;1.353;1.976;1.201;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676073;1.345;1.972;1.232;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676083;1.329;1.929;1.208;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676093;1.613;2.546;1.494;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676103;1.357;1.992;1.224;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676113;1.290;1.874;1.201;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676123;1.305;2.011;1.259;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676133;1.424;2.304;1.384;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676143;1.431;2.245;1.298;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
56676153;1.424;2.167;1.310;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00;
