20160112_180507;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
65107472;0.033;4.609;1.452;1.627;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107482;0.033;4.665;1.480;1.655;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107492;0.033;4.934;1.606;1.782;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107502;0.033;5.001;1.622;1.786;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107512;0.033;4.918;1.657;1.822;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107522;0.033;4.680;1.499;1.687;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107532;0.033;4.760;1.551;1.691;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107542;0.033;4.985;1.677;1.870;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107552;0.032;5.060;1.693;1.889;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107562;0.033;4.803;1.562;1.715;31.1;31.1;31.1;31.1;0.89;12.54;12.52;12.62;
65107572;0.033;4.866;1.580;1.712;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107582;0.032;4.657;1.449;1.605;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107592;0.033;4.578;1.445;1.565;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107602;0.033;4.744;1.536;1.704;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107612;0.032;5.036;1.667;1.834;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107622;0.033;5.257;1.845;2.036;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107632;0.033;4.839;1.576;1.720;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107642;0.033;4.716;1.516;1.692;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107652;0.032;4.685;1.508;1.652;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107662;0.033;5.194;1.817;1.984;31.1;31.1;31.1;31.1;0.89;12.51;12.56;12.57;
65107672;0.036;5.001;1.684;1.834;31.1;31.1;31.1;31.1;0.95;12.55;12.60;12.62;
65107682;0.037;5.172;1.839;2.036;31.1;31.1;31.1;31.1;0.95;12.55;12.60;12.62;
65107692;0.037;4.783;1.529;1.667;31.1;31.1;31.1;31.1;0.95;12.55;12.60;12.62;
65107702;0.037;4.680;1.493;1.639;31.1;31.1;31.1;31.1;0.95;12.55;12.60;12.62;
65107712;0.037;4.601;1.442;1.584;31.1;31.1;31.1;31.1;0.95;12.55;12.60;12.62;
65107722;0.032;4.633;1.469;1.630;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107732;0.032;4.953;1.615;1.800;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107742;0.032;5.167;1.714;1.923;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107752;0.031;4.732;1.496;1.666;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107762;0.032;4.760;1.540;1.685;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107772;0.032;4.874;1.587;1.757;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107782;0.033;5.226;1.793;1.935;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107792;0.032;5.203;1.785;1.951;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107802;0.032;5.060;1.706;1.860;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107812;0.032;4.740;1.556;1.693;31.1;31.1;31.1;31.1;0.88;12.53;12.56;12.58;
65107822;0.033;4.930;1.575;1.722;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107832;0.032;4.660;1.464;1.590;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107842;0.032;4.851;1.571;1.737;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107852;0.032;5.089;1.727;1.901;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107862;0.032;5.050;1.683;1.821;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107872;0.033;5.073;1.715;1.873;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107882;0.033;4.867;1.587;1.722;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107892;0.033;4.791;1.563;1.678;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107902;0.033;4.668;1.515;1.670;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107912;0.033;5.089;1.795;1.944;31.1;31.1;31.1;31.1;0.89;12.59;12.65;12.64;
65107922;0.032;4.720;1.524;1.662;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65107932;0.033;5.146;1.810;1.974;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65107942;0.032;4.815;1.572;1.705;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65107952;0.032;4.649;1.468;1.630;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65107962;0.032;4.582;1.433;1.602;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65107972;0.033;4.925;1.627;1.765;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65107982;0.033;4.653;1.476;1.654;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65107992;0.032;4.949;1.623;1.784;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65108002;0.033;5.265;1.818;1.982;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65108012;0.032;4.819;1.572;1.721;31.1;31.1;31.1;31.1;0.89;12.50;12.59;12.58;
65108022;0.032;4.649;1.478;1.650;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108032;0.032;4.807;1.573;1.729;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108042;0.033;4.850;1.632;1.796;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108052;0.031;5.012;1.684;1.852;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108062;0.032;4.689;1.526;1.693;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108072;0.032;4.854;1.577;1.705;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108082;0.032;4.969;1.660;1.788;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108092;0.032;4.827;1.581;1.729;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108102;0.033;4.716;1.498;1.670;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108112;0.032;4.783;1.518;1.693;31.1;31.1;31.1;31.1;0.88;12.50;12.54;12.58;
65108122;0.033;5.032;1.701;1.887;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108132;0.033;4.795;1.543;1.697;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108142;0.033;4.732;1.558;1.697;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108152;0.032;4.677;1.503;1.670;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108162;0.033;5.083;1.796;1.970;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108172;0.032;4.681;1.519;1.674;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108182;0.033;5.166;1.804;1.978;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108192;0.033;4.854;1.582;1.725;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108202;0.033;5.036;1.693;1.828;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108212;0.032;4.870;1.602;1.737;31.1;31.1;31.1;31.1;0.89;12.51;12.55;12.58;
65108222;0.033;4.605;1.469;1.631;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.62;
65108232;0.033;4.609;1.453;1.620;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.62;
65108242;0.032;4.934;1.595;1.782;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.62;
65108252;0.033;4.736;1.500;1.695;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.62;
65108262;0.033;4.708;1.512;1.687;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.62;
65108272;0.032;4.696;1.500;1.648;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108282;0.032;4.756;1.540;1.684;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108292;0.033;4.862;1.647;1.799;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108302;0.031;5.191;1.766;1.913;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108312;0.032;4.740;1.552;1.692;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108322;0.032;5.207;1.754;1.890;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108332;0.032;4.862;1.583;1.728;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108342;0.032;4.625;1.456;1.601;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108352;0.032;4.720;1.524;1.676;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108362;0.032;4.827;1.524;1.696;31.1;31.1;31.1;31.1;0.88;12.53;12.59;12.57;
65108372;0.033;4.989;1.712;1.885;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108382;0.032;4.870;1.555;1.742;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108392;0.032;4.756;1.539;1.687;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108402;0.033;4.692;1.503;1.647;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108412;0.033;5.068;1.744;1.920;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108422;0.033;4.716;1.523;1.699;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108432;0.033;5.151;1.799;1.972;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108442;0.033;5.103;1.720;1.865;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108452;0.032;4.945;1.618;1.758;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108462;0.032;4.590;1.444;1.584;31.1;31.1;31.1;31.1;0.89;12.51;12.52;12.59;
65108472;0.032;4.636;1.452;1.608;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108482;0.032;4.609;1.452;1.627;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108492;0.032;4.926;1.607;1.782;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108502;0.032;4.775;1.516;1.699;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108512;0.032;4.748;1.528;1.711;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108522;0.032;4.728;1.516;1.691;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108532;0.033;4.748;1.524;1.683;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108542;0.032;4.879;1.635;1.810;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108552;0.032;5.188;1.798;1.985;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108562;0.032;4.934;1.627;1.790;31.1;31.1;31.1;31.1;0.88;12.57;12.59;12.62;
65108572;0.033;4.976;1.640;1.771;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108582;0.033;4.716;1.489;1.645;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108592;0.032;4.819;1.565;1.724;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108602;0.032;4.653;1.509;1.664;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108612;0.033;4.760;1.517;1.700;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108622;0.033;4.969;1.700;1.867;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108632;0.032;4.835;1.577;1.740;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108642;0.033;4.689;1.517;1.668;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108652;0.033;4.645;1.489;1.649;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108662;0.033;5.044;1.759;1.934;31.1;31.1;31.1;31.1;0.89;12.49;12.60;12.60;
65108672;0.033;4.946;1.650;1.802;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108682;0.032;5.341;1.891;2.087;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108692;0.033;5.895;2.070;2.241;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108702;0.032;5.286;1.824;1.988;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108712;0.033;4.597;1.455;1.608;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108722;0.033;4.728;1.511;1.663;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108732;0.033;4.601;1.439;1.612;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108742;0.032;4.898;1.618;1.782;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108752;0.033;5.412;1.804;1.956;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108762;0.032;4.973;1.630;1.774;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.59;
65108772;0.033;4.894;1.631;1.783;31.1;31.1;31.1;31.1;0.90;12.53;12.59;12.60;
65108782;0.033;4.696;1.524;1.700;31.1;31.1;31.1;31.1;0.90;12.53;12.59;12.60;
65108792;0.034;5.112;1.738;1.910;31.1;31.1;31.1;31.1;0.90;12.53;12.59;12.60;
65108802;0.033;5.215;1.770;1.930;31.1;31.1;31.1;31.1;0.90;12.53;12.59;12.60;
65108812;0.033;4.720;1.524;1.692;31.1;31.1;31.1;31.1;0.90;12.53;12.59;12.60;
65108822;0.032;4.890;1.593;1.720;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108832;0.033;4.653;1.474;1.625;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108842;0.033;4.633;1.458;1.629;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108852;0.033;4.696;1.498;1.673;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108862;0.033;4.791;1.533;1.700;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108872;0.033;5.025;1.692;1.847;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108882;0.033;4.870;1.573;1.732;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108892;0.032;4.815;1.573;1.728;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108902;0.033;4.668;1.506;1.641;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108912;0.033;5.346;1.906;2.078;31.1;31.1;31.1;31.1;0.89;12.54;12.57;12.63;
65108922;0.033;4.716;1.507;1.686;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65108932;0.031;5.116;1.780;1.960;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65108942;0.032;4.815;1.566;1.722;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65108952;0.032;4.791;1.527;1.674;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65108962;0.032;4.716;1.495;1.642;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65108972;0.032;4.676;1.487;1.662;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65108982;0.032;4.582;1.432;1.634;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65108992;0.032;4.898;1.598;1.781;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65109002;0.032;4.724;1.515;1.682;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65109012;0.032;4.760;1.551;1.714;31.1;31.1;31.1;31.1;0.88;12.53;12.55;12.64;
65109022;0.033;4.890;1.623;1.779;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109032;0.033;5.001;1.690;1.855;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109042;0.033;4.858;1.639;1.803;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109052;0.033;5.048;1.682;1.863;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109062;0.033;4.744;1.548;1.704;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109072;0.032;4.890;1.572;1.716;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109082;0.033;4.692;1.516;1.637;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109092;0.033;4.566;1.437;1.577;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109102;0.032;4.696;1.508;1.684;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109112;0.032;4.795;1.520;1.692;31.1;31.1;31.1;31.1;0.89;12.53;12.56;12.60;
65109122;0.032;4.965;1.684;1.843;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109132;0.032;4.819;1.557;1.689;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109142;0.032;4.942;1.660;1.812;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109152;0.032;4.910;1.648;1.812;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109162;0.032;5.096;1.779;1.950;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109172;0.033;4.708;1.509;1.673;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109182;0.031;5.159;1.783;1.977;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109192;0.032;4.894;1.589;1.744;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109202;0.032;4.732;1.513;1.630;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109212;0.032;4.676;1.497;1.602;31.1;31.1;31.1;31.1;0.88;12.54;12.60;12.55;
65109222;0.037;4.613;1.446;1.575;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109232;0.037;4.617;1.462;1.630;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109242;0.037;4.870;1.620;1.769;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109252;0.037;4.692;1.505;1.674;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109262;0.036;5.025;1.672;1.832;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109272;0.036;4.954;1.660;1.828;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109282;0.037;4.740;1.557;1.701;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109292;0.037;4.882;1.644;1.828;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109302;0.037;5.013;1.708;1.852;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109312;0.036;4.736;1.517;1.682;31.1;31.1;31.1;31.1;0.94;12.54;12.60;12.61;
65109322;0.032;4.906;1.591;1.726;31.1;31.1;31.1;31.1;0.88;12.51;12.56;12.59;
65109332;0.032;4.606;1.453;1.592;31.1;31.1;31.1;31.1;0.88;12.51;12.56;12.59;
65109342;0.032;4.586;1.449;1.584;31.1;31.1;31.1;31.1;0.88;12.51;12.56;12.59;
65109352;0.033;4.661;1.504;1.671;31.1;31.1;31.1;31.1;0.88;12.51;12.56;12.59;
65109362;0.031;4.819;1.516;1.687;31.1;31.1;31.1;31.1;0.88;12.51;12.56;12.59;
65109372;0.032;5.021;1.717;1.882;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109382;0.033;5.167;1.709;1.882;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109392;0.032;4.914;1.653;1.815;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109402;0.033;4.716;1.519;1.672;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109412;0.032;5.052;1.729;1.906;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109422;0.034;4.764;1.542;1.712;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109432;0.032;5.124;1.800;1.989;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109442;0.033;4.874;1.594;1.748;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109452;0.032;4.752;1.535;1.692;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109462;0.033;4.613;1.459;1.585;31.1;31.1;31.1;31.1;0.89;12.53;12.58;12.60;
65109472;0.032;4.641;1.476;1.620;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109482;0.031;4.617;1.460;1.639;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109492;0.031;4.922;1.619;1.774;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109502;0.031;4.974;1.631;1.798;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109512;0.031;5.156;1.782;1.933;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109522;0.032;4.692;1.480;1.663;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109532;0.032;4.728;1.532;1.695;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109542;0.031;4.874;1.619;1.778;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109552;0.033;5.021;1.687;1.850;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109562;0.031;4.712;1.520;1.679;31.1;31.1;31.1;31.1;0.87;12.55;12.59;12.62;
65109572;0.038;4.894;1.611;1.742;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109582;0.037;4.661;1.473;1.620;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109592;0.037;4.625;1.453;1.608;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109602;0.038;4.732;1.536;1.691;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109612;0.038;5.202;1.801;1.940;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109622;0.037;5.790;2.150;2.332;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109632;0.037;4.831;1.564;1.738;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109642;0.038;4.708;1.512;1.687;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109652;0.037;4.653;1.473;1.631;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109662;0.038;5.095;1.789;1.976;31.1;31.1;31.1;31.1;0.96;12.50;12.56;12.59;
65109672;0.033;4.922;1.640;1.794;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.62;
65109682;0.032;5.211;1.819;2.001;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.62;
65109692;0.033;4.799;1.565;1.723;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.62;
65109702;0.033;4.795;1.565;1.715;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.62;
65109712;0.033;4.617;1.466;1.588;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.62;
65109722;0.032;4.688;1.497;1.635;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.62;
65109732;0.032;4.938;1.632;1.810;31.1;31.1;31.1;31.1;0.89;12.55;12.60;12.62;
