20160121_140442;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
50683043;1.298;1.900;1.182;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.46;0.00;
50683053;1.298;1.953;1.223;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683063;1.479;2.421;1.448;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683073;1.452;2.331;1.378;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683083;1.601;2.557;1.463;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683093;1.416;2.109;1.289;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683103;1.385;2.051;1.258;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683113;1.813;3.076;1.704;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683123;1.534;2.409;1.397;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683133;1.420;2.082;1.328;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683143;1.314;1.887;1.227;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.36;0.00;
50683153;1.323;1.880;1.203;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683163;1.299;1.856;1.164;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683173;1.307;1.973;1.262;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683183;1.492;2.448;1.460;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683193;1.476;2.382;1.390;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683203;1.610;2.580;1.507;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683213;1.437;2.168;1.270;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683223;1.429;2.179;1.336;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683233;1.421;2.125;1.301;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683243;1.358;1.950;1.231;0.000;31.1;31.1;31.1;31.1;12.51;12.40;12.40;0.00;
50683253;1.319;1.905;1.209;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00;
50683263;1.311;1.917;1.209;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00;
50683273;1.307;1.866;1.190;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00;
50683283;1.303;1.874;1.206;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00;
50683293;1.291;2.003;1.229;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.46;0.00;
50683303;1.399;2.224;1.320;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683313;1.430;2.224;1.301;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683323;1.627;2.590;1.488;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683333;1.399;2.041;1.242;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683343;1.367;2.006;1.258;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683353;1.359;1.963;1.219;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683363;1.446;2.135;1.281;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683373;1.300;1.893;1.215;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683383;1.312;1.874;1.188;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683393;1.328;1.905;1.215;0.000;31.1;31.1;31.1;31.1;12.52;12.41;12.40;0.00;
50683403;1.328;2.022;1.279;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683413;1.482;2.456;1.474;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683423;1.399;2.245;1.341;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683433;1.513;2.359;1.369;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683443;1.623;2.578;1.478;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683453;1.380;2.034;1.267;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683463;1.368;2.007;1.251;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683473;1.336;1.928;1.197;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683483;1.352;1.967;1.236;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683493;1.427;2.218;1.341;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
50683503;1.294;1.883;1.193;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683513;1.290;1.856;1.208;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683523;1.286;1.973;1.248;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683533;1.463;2.439;1.447;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683543;1.459;2.337;1.373;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683553;1.593;2.537;1.482;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683563;1.455;2.188;1.295;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683573;1.396;2.067;1.267;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683583;1.349;1.989;1.271;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683593;1.353;1.969;1.263;0.000;31.1;31.1;31.1;31.1;12.50;12.47;12.45;0.00;
50683603;1.668;2.704;1.600;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683613;1.325;1.920;1.208;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683623;1.313;1.861;1.189;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683633;1.301;1.881;1.197;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683643;1.301;2.017;1.279;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683653;1.964;3.313;1.850;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683663;1.431;2.216;1.291;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683673;1.633;2.587;1.486;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683683;1.558;2.509;1.467;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683693;1.495;2.282;1.341;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.45;0.00;
50683703;1.377;2.077;1.276;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683713;1.577;2.390;1.436;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683723;1.318;1.886;1.194;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683733;1.287;1.894;1.159;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683743;1.334;1.906;1.186;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683753;1.326;1.972;1.280;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683763;1.389;2.288;1.361;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683773;1.456;2.366;1.397;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683783;1.479;2.378;1.369;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683793;1.609;2.569;1.486;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.42;0.00;
50683803;1.401;2.090;1.313;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
50683813;1.381;2.004;1.247;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
50683823;1.342;1.953;1.235;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
50683833;1.413;2.055;1.266;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
50683843;1.377;1.996;1.259;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
50683853;1.486;2.238;1.426;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683863;1.317;1.884;1.176;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683873;1.305;1.923;1.266;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683883;1.490;2.518;1.461;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683893;1.446;2.253;1.340;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683903;1.615;2.565;1.520;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683913;1.407;2.117;1.262;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683923;1.364;2.004;1.274;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683933;1.407;2.055;1.270;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683943;1.344;1.934;1.258;0.000;31.1;31.1;31.1;31.1;12.49;12.40;12.44;0.00;
50683953;1.336;1.956;1.227;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683963;1.300;1.881;1.207;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683973;1.300;1.877;1.223;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683983;1.304;1.877;1.223;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683993;1.273;1.979;1.250;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50684003;1.671;2.859;1.633;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50684013;3.385;6.704;3.302;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50684023;3.373;6.333;3.282;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50684033;3.377;6.262;3.282;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50684043;3.349;6.305;3.259;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50684053;3.358;6.209;3.256;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684063;3.366;6.189;3.237;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684073;3.362;6.193;3.280;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684083;3.354;6.135;3.252;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684093;3.350;6.197;3.252;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684103;3.350;6.178;3.280;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684113;3.358;6.174;3.256;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684123;3.370;6.189;3.268;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684133;3.362;6.162;3.252;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684143;3.358;6.166;3.280;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.43;0.00;
50684153;3.354;6.171;3.262;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.45;0.00;
50684163;3.354;6.144;3.266;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.45;0.00;
50684173;3.378;6.156;3.270;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.45;0.00;
50684183;3.386;6.171;3.285;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.45;0.00;
