20160112_182021;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
66022323;1.812;0.000;0.000;3.238;31.1;31.1;62.0;31.1;12.55;0.00;0.00;5.15;
66022333;1.801;0.000;0.000;3.246;31.1;31.1;62.0;31.1;12.55;0.00;0.00;5.15;
66022343;1.812;0.000;0.000;3.242;31.1;31.1;62.0;31.1;12.55;0.00;0.00;5.15;
66022353;1.803;0.000;0.000;3.240;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022363;1.819;0.000;0.000;3.240;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022373;1.815;0.000;0.000;3.240;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022383;1.807;0.000;0.000;3.245;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022393;1.807;0.000;0.000;3.248;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022403;1.811;0.000;0.000;3.245;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022413;1.796;0.000;0.000;3.246;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022423;1.792;0.000;0.000;3.245;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022433;1.788;0.000;0.000;3.245;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022443;1.792;0.000;0.000;3.232;31.1;31.1;53.3;31.1;12.49;0.00;0.00;5.15;
66022453;1.800;0.000;0.000;3.229;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022463;1.793;0.000;0.000;3.225;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022473;1.808;0.000;0.000;3.232;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022483;1.785;0.000;0.000;3.222;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022493;1.804;0.000;0.000;3.234;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022503;1.804;0.000;0.000;3.223;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022513;1.789;0.000;0.000;3.217;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022523;1.789;0.000;0.000;3.240;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022533;1.808;0.000;0.000;3.225;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022543;1.789;0.000;0.000;3.226;31.1;31.1;62.3;31.1;12.47;0.00;0.00;5.13;
66022553;1.820;0.000;0.000;3.240;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022563;1.808;0.000;0.000;3.238;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022573;1.784;0.000;0.000;3.242;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022583;1.836;0.000;0.000;3.235;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022593;1.808;0.000;0.000;3.237;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022603;1.820;0.000;0.000;3.240;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022613;1.808;0.000;0.000;3.237;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022623;1.808;0.000;0.000;3.234;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022633;1.800;0.000;0.000;3.235;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022643;1.800;0.000;0.000;3.245;31.1;31.1;61.8;31.1;12.52;0.00;0.00;5.15;
66022653;1.807;0.000;0.000;3.244;31.1;31.1;61.6;31.1;12.54;0.00;0.00;5.16;
