20160112_182021;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
66021042;0.033;4.574;1.483;1.651;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021052;0.033;4.523;1.495;1.639;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021062;0.033;4.720;1.582;1.751;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021072;0.033;4.823;1.673;1.842;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021082;0.033;4.574;1.479;1.659;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021092;0.032;4.941;1.705;1.886;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021102;0.032;4.558;1.487;1.655;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021112;0.033;4.554;1.546;1.703;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021122;0.033;4.673;1.626;1.791;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021132;0.034;4.886;1.697;1.862;31.1;31.1;31.1;31.1;0.89;12.51;12.58;12.65;
66021142;0.032;4.681;1.647;1.809;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021152;0.033;4.878;1.698;1.872;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021162;0.033;4.570;1.532;1.658;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021172;0.033;4.653;1.544;1.686;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021182;0.032;4.997;1.746;1.868;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021192;0.033;4.582;1.532;1.682;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021202;0.032;4.586;1.540;1.729;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021212;0.032;4.617;1.544;1.701;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021222;0.032;4.590;1.548;1.705;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021232;0.033;4.522;1.492;1.654;31.1;31.1;31.1;31.1;0.89;12.52;12.56;12.61;
66021242;0.032;4.597;1.526;1.683;31.1;31.1;31.1;31.1;0.89;12.56;12.61;12.65;
66021252;0.033;4.553;1.499;1.667;31.1;31.1;31.1;31.1;0.89;12.56;12.61;12.65;
