20160125_155338;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
57218333;1.767;0.000;0.000;3.245;31.1;31.1;64.3;31.1;12.48;0.00;0.00;5.16;
57218343;1.767;0.000;0.000;3.239;31.1;31.1;64.3;31.1;12.48;0.00;0.00;5.16;
57218353;1.743;0.000;0.000;3.233;31.1;31.1;64.3;31.1;12.48;0.00;0.00;5.16;
57218363;1.739;0.000;0.000;3.241;31.1;31.1;64.3;31.1;12.48;0.00;0.00;5.16;
57218373;1.763;0.000;0.000;3.236;31.1;31.1;64.3;31.1;12.48;0.00;0.00;5.16;
57218383;1.767;0.000;0.000;3.244;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218393;1.743;0.000;0.000;3.241;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218403;1.771;0.000;0.000;3.233;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218413;1.767;0.000;0.000;3.228;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218423;1.771;0.000;0.000;3.239;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218433;1.775;0.000;0.000;3.234;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218443;1.775;0.000;0.000;3.239;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218453;1.747;0.000;0.000;3.239;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218463;1.751;0.000;0.000;3.231;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218473;1.783;0.000;0.000;3.230;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.16;
57218483;1.742;0.000;0.000;3.221;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218493;1.734;0.000;0.000;3.237;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218503;1.786;0.000;0.000;3.228;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218513;1.770;0.000;0.000;3.237;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218523;1.738;0.000;0.000;3.218;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218533;1.778;0.000;0.000;3.234;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218543;1.774;0.000;0.000;3.235;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218553;1.730;0.000;0.000;3.221;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218563;1.782;0.000;0.000;3.228;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218573;1.774;0.000;0.000;3.237;31.1;31.1;54.5;31.1;12.53;0.00;0.00;5.15;
57218583;1.766;0.000;0.000;3.248;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.18;
57218593;1.782;0.000;0.000;3.253;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.18;
57218603;1.754;0.000;0.000;3.233;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.18;
57218613;1.742;0.000;0.000;3.250;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.18;
57218623;1.770;0.000;0.000;3.250;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.18;
57218633;1.775;0.000;0.000;3.241;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218643;1.756;0.000;0.000;3.235;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218653;1.756;0.000;0.000;3.240;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218663;1.787;0.000;0.000;3.249;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218673;1.732;0.000;0.000;3.244;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218683;1.752;0.000;0.000;3.249;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218693;1.779;0.000;0.000;3.234;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218703;1.779;0.000;0.000;3.243;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218713;1.767;0.000;0.000;3.249;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218723;1.756;0.000;0.000;3.241;31.1;31.1;64.3;31.1;12.54;0.00;0.00;5.17;
57218733;1.770;0.000;0.000;3.239;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218743;1.770;0.000;0.000;3.236;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218753;1.758;0.000;0.000;3.233;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218763;1.762;0.000;0.000;3.238;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218773;1.758;0.000;0.000;3.233;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218783;1.774;0.000;0.000;3.233;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218793;1.758;0.000;0.000;3.230;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218803;1.746;0.000;0.000;3.233;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218813;1.762;0.000;0.000;3.241;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218823;1.750;0.000;0.000;3.222;31.1;31.1;63.6;31.1;12.53;0.00;0.00;5.16;
57218833;1.766;0.000;0.000;3.232;31.1;31.1;63.4;31.1;12.53;0.00;0.00;5.15;
57218843;1.762;0.000;0.000;3.238;31.1;31.1;63.4;31.1;12.53;0.00;0.00;5.15;
57218853;1.770;0.000;0.000;3.221;31.1;31.1;63.4;31.1;12.53;0.00;0.00;5.15;
57218863;1.786;0.000;0.000;3.225;31.1;31.1;63.4;31.1;12.53;0.00;0.00;5.15;
57218873;1.758;0.000;0.000;3.223;31.1;31.1;63.4;31.1;12.53;0.00;0.00;5.15;
57218883;1.754;0.000;0.000;3.228;31.1;31.1;63.4;31.1;12.53;0.00;0.00;5.15;
