20160121_142029;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
51629042;1.762;0.000;0.000;3.229;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629052;1.762;0.000;0.000;3.235;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629062;1.754;0.000;0.000;3.232;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629072;1.742;0.000;0.000;3.231;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629082;1.777;0.000;0.000;3.238;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629092;1.774;0.000;0.000;3.238;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629102;1.758;0.000;0.000;3.245;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629112;1.762;0.000;0.000;3.234;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629122;1.762;0.000;0.000;3.236;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629132;1.770;0.000;0.000;3.230;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629142;1.790;0.000;0.000;3.242;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629152;1.770;0.000;0.000;3.245;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629162;1.770;0.000;0.000;3.228;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629172;1.774;0.000;0.000;3.247;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629182;1.770;0.000;0.000;3.245;31.1;31.1;55.0;31.1;12.53;0.00;0.00;5.16;
51629192;1.784;0.000;0.000;3.247;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629202;1.760;0.000;0.000;3.242;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629212;1.764;0.000;0.000;3.242;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629222;1.760;0.000;0.000;3.242;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629232;1.756;0.000;0.000;3.231;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629242;1.744;0.000;0.000;3.241;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629252;1.752;0.000;0.000;3.244;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629262;1.756;0.000;0.000;3.245;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629272;1.780;0.000;0.000;3.245;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629282;1.768;0.000;0.000;3.236;31.1;31.1;64.8;31.1;12.49;0.00;0.00;5.16;
51629292;1.761;0.000;0.000;3.241;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629302;1.768;0.000;0.000;3.247;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629312;1.764;0.000;0.000;3.250;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629322;1.737;0.000;0.000;3.255;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629332;1.780;0.000;0.000;3.248;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629342;1.780;0.000;0.000;3.247;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629352;1.776;0.000;0.000;3.241;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629362;1.768;0.000;0.000;3.248;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629372;1.772;0.000;0.000;3.239;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629382;1.768;0.000;0.000;3.238;31.1;31.1;55.0;31.1;12.52;0.00;0.00;5.16;
51629392;1.780;0.000;0.000;3.238;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629402;1.760;0.000;0.000;3.242;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629412;1.776;0.000;0.000;3.237;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629422;1.776;0.000;0.000;3.242;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629432;1.796;0.000;0.000;3.238;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629442;1.768;0.000;0.000;3.231;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629452;1.776;0.000;0.000;3.240;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629462;1.784;0.000;0.000;3.228;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629472;1.776;0.000;0.000;3.234;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629482;1.772;0.000;0.000;3.243;31.1;31.1;64.6;31.1;12.57;0.00;0.00;5.15;
51629492;1.761;0.000;0.000;3.245;31.1;31.1;64.5;31.1;12.55;0.00;0.00;5.16;
51629502;1.765;0.000;0.000;3.250;31.1;31.1;64.5;31.1;12.55;0.00;0.00;5.16;
51629512;1.777;0.000;0.000;3.234;31.1;31.1;64.5;31.1;12.55;0.00;0.00;5.16;
51629522;1.769;0.000;0.000;3.242;31.1;31.1;64.5;31.1;12.55;0.00;0.00;5.16;
51629532;1.769;0.000;0.000;3.247;31.1;31.1;64.5;31.1;12.55;0.00;0.00;5.16;
51629542;1.757;0.000;0.000;3.234;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629552;1.772;0.000;0.000;3.238;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629562;1.768;0.000;0.000;3.242;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629572;1.749;0.000;0.000;3.235;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629582;1.764;0.000;0.000;3.242;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629592;1.749;0.000;0.000;3.220;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629602;1.757;0.000;0.000;3.246;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629612;1.780;0.000;0.000;3.229;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629622;1.745;0.000;0.000;3.240;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629632;1.764;0.000;0.000;3.226;31.1;31.1;54.7;31.1;12.52;0.00;0.00;5.15;
51629642;1.789;0.000;0.000;3.232;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629652;1.750;0.000;0.000;3.231;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629662;1.762;0.000;0.000;3.225;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629672;1.781;0.000;0.000;3.229;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629682;1.762;0.000;0.000;3.237;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629692;1.789;0.000;0.000;3.234;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629702;1.766;0.000;0.000;3.243;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629712;1.762;0.000;0.000;3.231;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629722;1.750;0.000;0.000;3.235;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629732;1.762;0.000;0.000;3.229;31.1;31.1;55.0;31.1;12.50;0.00;0.00;5.15;
51629742;1.768;0.000;0.000;3.255;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629752;1.764;0.000;0.000;3.258;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629762;1.776;0.000;0.000;3.252;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629772;1.768;0.000;0.000;3.244;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629782;1.776;0.000;0.000;3.254;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629792;1.749;0.000;0.000;3.246;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629802;1.768;0.000;0.000;3.251;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629812;1.761;0.000;0.000;3.249;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629822;1.753;0.000;0.000;3.252;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629832;1.772;0.000;0.000;3.248;31.1;31.1;55.4;31.1;12.52;0.07;0.00;5.17;
51629842;1.743;0.000;0.000;3.252;31.1;31.1;65.3;31.1;12.48;0.00;0.00;5.17;
51629852;1.763;0.000;0.000;3.244;31.1;31.1;65.3;31.1;12.48;0.00;0.00;5.17;
51629862;1.755;0.000;0.000;3.252;31.1;31.1;65.3;31.1;12.48;0.00;0.00;5.17;
51629872;1.759;0.000;0.000;3.249;31.1;31.1;65.3;31.1;12.48;0.00;0.00;5.17;
51629882;1.786;0.000;0.000;3.251;31.1;31.1;65.3;31.1;12.48;0.00;0.00;5.17;
51629892;1.743;0.000;0.000;3.257;31.1;31.1;65.3;31.1;12.48;0.00;0.00;5.17;
51629902;1.755;0.000;0.000;3.248;31.1;31.1;65.3;31.1;12.48;0.00;0.00;5.17;
