20160122_151259;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
54778863;1.704;0.000;0.000;4.205;31.1;31.1;54.6;31.1;12.51;0.00;0.00;5.13;
54778873;1.724;0.000;0.000;4.154;31.1;31.1;54.6;31.1;12.51;0.00;0.00;5.13;
54778883;1.743;0.000;0.000;4.170;31.1;31.1;54.6;31.1;12.51;0.00;0.00;5.13;
54778893;1.806;0.000;0.000;4.104;31.1;31.1;54.6;31.1;12.51;0.00;0.00;5.13;
54778903;1.747;0.000;0.000;4.151;31.1;31.1;54.6;31.1;12.51;0.00;0.00;5.13;
54778913;1.742;0.000;0.000;4.185;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54778923;1.734;0.000;0.000;4.197;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54778933;1.734;0.000;0.000;3.920;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54778943;1.718;0.000;0.000;3.992;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54778953;1.750;0.000;0.000;4.180;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54778963;1.702;0.000;0.000;4.205;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54778973;1.742;0.000;0.000;4.151;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54778983;1.726;0.000;0.000;4.171;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54778993;1.734;0.000;0.000;4.193;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54779003;1.726;0.000;0.000;3.284;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.14;
54779013;1.755;0.000;0.000;3.266;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.15;
54779023;1.735;0.000;0.000;3.255;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.15;
54779033;1.716;0.000;0.000;3.265;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.15;
54779043;1.747;0.000;0.000;3.259;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.15;
54779053;1.731;0.000;0.000;3.272;31.1;31.1;63.9;31.1;12.51;0.00;0.00;5.15;
54779063;1.731;0.000;0.000;3.248;31.1;31.1;63.4;31.1;12.48;0.00;0.00;5.13;
54779073;1.727;0.000;0.000;3.240;31.1;31.1;63.4;31.1;12.48;0.00;0.00;5.13;
54779083;1.735;0.000;0.000;3.248;31.1;31.1;63.4;31.1;12.48;0.00;0.00;5.13;
54779093;1.715;0.000;0.000;3.563;31.1;31.1;63.4;31.1;12.48;0.00;0.00;5.13;
54779103;1.704;0.000;0.000;4.170;31.1;31.1;63.4;31.1;12.48;0.00;0.00;5.13;
54779113;1.727;0.000;0.000;4.187;31.1;31.1;63.4;31.1;12.48;0.00;0.00;5.13;
