20160113_110653;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
40013393;1.572;2.559;1.515;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013403;1.619;2.625;1.546;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013413;1.713;2.808;1.577;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013423;1.737;2.878;1.667;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013433;1.611;2.555;1.492;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013443;1.647;2.551;1.468;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013453;1.478;2.228;1.340;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013463;1.549;2.520;1.437;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013473;1.878;3.298;1.885;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013483;1.611;2.656;1.488;0.000;31.2;31.1;31.1;31.1;12.46;12.39;12.40;0.00;
40013493;1.807;3.016;1.684;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013503;1.610;2.589;1.532;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013513;1.591;2.609;1.481;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013523;1.591;2.554;1.461;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013533;1.865;3.200;1.774;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013543;1.579;2.527;1.461;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013553;1.877;3.113;1.723;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013563;1.543;2.413;1.411;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013573;1.508;2.327;1.387;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013583;1.638;2.769;1.606;0.000;31.2;31.1;31.1;31.1;12.48;12.46;12.44;0.00;
40013593;1.555;2.536;1.473;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013603;1.606;2.630;1.508;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013613;1.748;2.946;1.668;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013623;1.536;2.478;1.446;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013633;1.598;2.571;1.489;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013643;1.567;2.505;1.446;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013653;1.606;2.583;1.458;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013663;1.704;2.797;1.583;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013673;1.748;2.829;1.610;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013683;1.555;2.392;1.380;0.000;31.2;31.1;31.1;31.1;12.48;12.43;12.41;0.00;
40013693;1.575;2.548;1.468;0.000;31.2;31.1;31.1;31.1;12.48;12.45;12.43;0.00;
40013703;1.594;2.599;1.527;0.000;31.2;31.1;31.1;31.1;12.48;12.45;12.43;0.00;
40013713;1.547;2.501;1.468;0.000;31.2;31.1;31.1;31.1;12.48;12.45;12.43;0.00;
40013723;1.775;3.052;1.722;0.000;31.2;31.1;31.1;31.1;12.48;12.45;12.43;0.00;
40013733;1.649;2.646;1.546;0.000;31.2;31.1;31.1;31.1;12.48;12.45;12.43;0.00;
40013743;1.796;2.984;1.689;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013753;1.600;2.606;1.475;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013763;1.635;2.575;1.545;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013773;1.600;2.528;1.510;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013783;1.902;3.214;1.732;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013793;1.549;2.403;1.409;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013803;1.737;2.769;1.572;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013813;1.541;2.501;1.440;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013823;1.639;2.660;1.557;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013833;1.588;2.606;1.510;0.000;31.2;31.1;31.1;31.1;12.49;12.41;12.39;0.00;
40013843;1.572;2.509;1.469;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013853;1.663;2.731;1.563;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013863;1.757;2.938;1.669;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013873;1.647;2.669;1.544;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013883;1.615;2.638;1.536;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013893;1.615;2.571;1.504;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013903;1.623;2.536;1.450;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013913;1.659;2.614;1.508;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013923;1.623;2.552;1.489;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013933;1.848;3.153;1.735;0.000;31.2;31.1;31.1;31.1;12.52;12.43;12.44;0.00;
40013943;1.572;2.581;1.467;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40013953;1.584;2.550;1.448;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40013963;1.549;2.472;1.514;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40013973;1.753;2.994;1.701;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40013983;1.627;2.569;1.494;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40013993;1.824;3.119;1.724;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40014003;1.639;2.620;1.502;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40014013;1.604;2.616;1.498;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40014023;1.584;2.448;1.416;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40014033;1.761;2.842;1.619;0.000;31.2;31.1;31.1;31.1;12.49;12.42;12.39;0.00;
40014043;1.487;2.360;1.397;0.000;31.2;31.1;31.1;31.1;12.44;12.41;12.42;0.00;
