20160125_142151;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
51711920;1.740;0.000;0.000;3.189;31.1;31.1;65.1;31.1;12.49;0.00;0.00;5.17;
51711930;1.729;0.000;0.000;3.185;31.1;31.1;65.1;31.1;12.49;0.00;0.00;5.17;
51711940;1.748;0.000;0.000;3.189;31.1;31.1;65.1;31.1;12.49;0.00;0.00;5.17;
51711950;1.748;0.000;0.000;3.184;31.1;31.1;65.1;31.1;12.49;0.00;0.00;5.17;
51711960;1.709;0.000;0.000;3.192;31.1;31.1;65.1;31.1;12.49;0.00;0.00;5.17;
51711970;1.745;0.000;0.000;3.161;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51711980;1.753;0.000;0.000;3.170;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51711990;1.709;0.000;0.000;3.174;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51712000;1.729;0.000;0.000;3.172;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51712010;1.745;0.000;0.000;3.177;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51712020;1.713;0.000;0.000;3.170;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51712030;1.745;0.000;0.000;3.169;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51712040;1.729;0.000;0.000;3.167;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51712050;1.725;0.000;0.000;3.174;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51712060;1.725;0.000;0.000;3.177;31.1;31.1;64.7;31.1;12.52;0.00;0.00;5.15;
51712070;1.743;0.000;0.000;3.170;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712080;1.747;0.000;0.000;3.175;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712090;1.728;0.000;0.000;3.161;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712100;1.724;0.000;0.000;3.163;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712110;1.724;0.000;0.000;3.166;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712120;1.747;0.000;0.000;3.163;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712130;1.739;0.000;0.000;3.174;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712140;1.731;0.000;0.000;3.172;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712150;1.735;0.000;0.000;3.163;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712160;1.716;0.000;0.000;3.175;31.1;31.1;55.0;31.1;12.51;0.00;0.00;5.15;
51712170;1.742;0.000;0.000;3.177;31.1;31.1;55.4;31.1;12.53;0.00;0.00;5.16;
51712180;1.730;0.000;0.000;3.172;31.1;31.1;55.4;31.1;12.53;0.00;0.00;5.16;
51712190;1.726;0.000;0.000;3.172;31.1;31.1;55.4;31.1;12.53;0.00;0.00;5.16;
51712200;1.742;0.000;0.000;3.171;31.1;31.1;55.4;31.1;12.53;0.00;0.00;5.16;
