20160125_154511;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
56711290;1.764;0.000;0.000;3.164;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.17;
56711300;1.752;0.000;0.000;3.179;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.17;
56711310;1.760;0.000;0.000;3.171;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.17;
56711320;1.756;0.000;0.000;3.164;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.17;
56711330;1.760;0.000;0.000;3.178;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.17;
56711340;1.758;0.000;0.000;3.176;31.1;31.1;55.6;31.1;12.56;0.00;0.00;5.16;
56711350;1.774;0.000;0.000;3.166;31.1;31.1;55.6;31.1;12.56;0.00;0.00;5.16;
56711360;1.762;0.000;0.000;3.176;31.1;31.1;55.6;31.1;12.56;0.00;0.00;5.16;
56711370;1.778;0.000;0.000;3.165;31.1;31.1;55.6;31.1;12.56;0.00;0.00;5.16;
56711380;1.778;0.000;0.000;3.162;31.1;31.1;55.6;31.1;12.56;0.00;0.00;5.16;
56711390;1.764;0.000;0.000;3.168;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711400;1.761;0.000;0.000;3.160;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711410;1.776;0.000;0.000;3.165;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711420;1.784;0.000;0.000;3.165;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711430;1.749;0.000;0.000;3.171;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711440;1.784;0.000;0.000;3.169;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711450;1.776;0.000;0.000;3.163;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711460;1.768;0.000;0.000;3.165;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711470;1.757;0.000;0.000;3.169;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711480;1.796;0.000;0.000;3.166;31.1;31.1;55.7;31.1;12.52;0.00;0.00;5.16;
56711490;1.734;0.000;0.000;3.170;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711500;1.786;0.000;0.000;3.161;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711510;1.770;0.000;0.000;3.146;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711520;1.766;0.000;0.000;3.166;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711530;1.750;0.000;0.000;3.161;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711540;1.786;0.000;0.000;3.161;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711550;1.762;0.000;0.000;3.158;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711560;1.750;0.000;0.000;3.163;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711570;1.778;0.000;0.000;3.155;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711580;1.774;0.000;0.000;3.155;31.1;31.1;56.0;31.1;12.53;0.00;0.00;5.15;
56711590;1.756;0.000;0.000;3.160;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711600;1.764;0.000;0.000;3.155;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711610;1.764;0.000;0.000;3.169;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711620;1.740;0.000;0.000;3.157;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711630;1.771;0.000;0.000;3.155;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711640;1.752;0.000;0.000;3.161;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711650;1.748;0.000;0.000;3.155;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711660;1.771;0.000;0.000;3.174;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711670;1.756;0.000;0.000;3.158;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711680;1.744;0.000;0.000;3.152;31.1;31.1;65.7;31.1;12.46;0.00;0.00;5.15;
56711690;1.769;0.000;0.000;3.160;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711700;1.766;0.000;0.000;3.153;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711710;1.738;0.000;0.000;3.161;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711720;1.769;0.000;0.000;3.158;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711730;1.781;0.000;0.000;3.166;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711740;1.766;0.000;0.000;3.164;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711750;1.754;0.000;0.000;3.164;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711760;1.777;0.000;0.000;3.163;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711770;1.762;0.000;0.000;3.150;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711780;1.754;0.000;0.000;3.160;31.1;31.1;65.2;31.1;12.50;0.00;0.00;5.15;
56711790;1.754;0.000;0.000;3.168;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711800;1.769;0.000;0.000;3.157;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711810;1.773;0.000;0.000;3.171;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711820;1.777;0.000;0.000;3.168;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711830;1.762;0.000;0.000;3.168;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711840;1.777;0.000;0.000;3.160;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711850;1.754;0.000;0.000;3.171;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711860;1.769;0.000;0.000;3.151;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711870;1.777;0.000;0.000;3.169;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711880;1.769;0.000;0.000;3.171;31.1;31.1;55.3;31.1;12.50;0.00;0.00;5.16;
56711890;1.758;0.000;0.000;3.165;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
56711900;1.758;0.000;0.000;3.172;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
56711910;1.746;0.000;0.000;3.166;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
56711920;1.750;0.000;0.000;3.168;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
56711930;1.750;0.000;0.000;3.169;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
56711940;1.762;0.000;0.000;3.176;31.1;31.1;65.4;31.1;12.50;0.00;0.00;5.16;
56711950;1.746;0.000;0.000;3.166;31.1;31.1;65.4;31.1;12.50;0.00;0.00;5.16;
56711960;1.766;0.000;0.000;3.157;31.1;31.1;65.4;31.1;12.50;0.00;0.00;5.16;
56711970;1.777;0.000;0.000;3.163;31.1;31.1;65.4;31.1;12.50;0.00;0.00;5.16;
