20160125_140443;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
50683038;1.756;0.000;0.000;3.307;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683048;1.775;0.000;0.000;3.307;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683058;1.767;0.000;0.000;3.315;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683068;1.767;0.000;0.000;3.304;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683078;1.759;0.000;0.000;3.306;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683088;1.775;0.000;0.000;3.303;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683098;1.759;0.000;0.000;3.320;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683108;1.763;0.000;0.000;3.300;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683118;1.787;0.000;0.000;3.313;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683128;1.740;0.000;0.000;3.307;31.1;31.1;63.6;31.1;12.54;0.00;0.00;5.16;
50683138;1.773;0.000;0.000;3.299;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683148;1.785;0.000;0.000;3.294;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683158;1.761;0.000;0.000;3.296;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683168;1.761;0.000;0.000;3.294;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683178;1.749;0.000;0.000;3.294;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683188;1.757;0.000;0.000;3.299;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683198;1.765;0.000;0.000;3.289;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683208;1.749;0.000;0.000;3.302;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683218;1.765;0.000;0.000;3.303;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683228;1.761;0.000;0.000;3.293;31.1;31.1;54.3;31.1;12.55;0.00;0.00;5.15;
50683238;1.767;0.000;0.000;3.296;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
50683248;1.763;0.000;0.000;3.310;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
50683258;1.763;0.000;0.000;3.297;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
50683268;1.751;0.000;0.000;3.296;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
50683278;1.759;0.000;0.000;3.299;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
50683288;1.759;0.000;0.000;3.297;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
50683298;1.755;0.000;0.000;3.300;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
50683308;1.775;0.000;0.000;3.308;31.1;31.1;63.6;31.1;12.51;0.00;0.00;5.15;
