20160122_161858;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
58738319;1.355;1.983;1.233;0.000;31.1;31.1;31.1;31.1;12.45;12.39;12.38;0.00;
58738329;1.332;1.952;1.240;0.000;31.1;31.1;31.1;31.1;12.45;12.39;12.38;0.00;
58738339;1.316;1.929;1.221;0.000;31.1;31.1;31.1;31.1;12.45;12.39;12.38;0.00;
58738349;1.304;1.874;1.178;0.000;31.1;31.1;31.1;31.1;12.45;12.39;12.38;0.00;
58738359;1.285;1.867;1.178;0.000;31.1;31.1;31.1;31.1;12.45;12.39;12.38;0.00;
58738369;1.288;1.863;1.194;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738379;1.304;2.074;1.299;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738389;1.367;2.214;1.322;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738399;1.422;2.214;1.303;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738409;1.477;2.277;1.358;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738419;1.712;2.725;1.568;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738429;1.390;2.051;1.244;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738439;1.429;2.113;1.334;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738449;1.320;1.910;1.209;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738459;1.335;1.938;1.221;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
58738469;1.318;1.873;1.205;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738479;1.294;1.845;1.185;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738489;1.314;1.892;1.201;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738499;1.306;2.056;1.267;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738509;1.448;2.349;1.377;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738519;1.444;2.243;1.334;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738529;1.440;2.193;1.330;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738539;1.703;2.727;1.560;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738549;1.345;1.970;1.244;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738559;1.393;2.041;1.255;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00;
58738569;1.397;2.100;1.302;0.000;31.1;31.1;31.1;31.1;12.57;12.48;12.48;0.00;
58738579;1.345;1.967;1.196;0.000;31.1;31.1;31.1;31.1;12.57;12.48;12.48;0.00;
58738589;1.314;1.900;1.219;0.000;31.1;31.1;31.1;31.1;12.57;12.48;12.48;0.00;
58738599;1.321;1.877;1.200;0.000;31.1;31.1;31.1;31.1;12.57;12.48;12.48;0.00;
58738609;1.314;1.943;1.235;0.000;31.1;31.1;31.1;31.1;12.57;12.48;12.48;0.00;
58738619;1.398;2.238;1.340;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738629;1.429;2.226;1.333;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738639;1.433;2.160;1.301;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738649;1.437;2.179;1.352;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738659;1.693;2.721;1.563;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738669;1.409;2.097;1.286;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738679;1.346;1.973;1.219;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738689;1.331;1.895;1.188;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738699;1.441;2.191;1.344;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738709;1.311;1.910;1.207;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.44;0.00;
58738719;1.376;2.077;1.306;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738729;1.297;2.097;1.279;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738739;1.348;2.167;1.330;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738749;1.478;2.335;1.388;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738759;1.513;2.366;1.384;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738769;1.553;2.472;1.424;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738779;1.556;2.359;1.416;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738789;1.482;2.273;1.369;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738799;1.344;1.956;1.232;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738809;1.478;2.253;1.345;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.45;0.00;
58738819;1.352;1.943;1.206;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738829;1.321;1.908;1.183;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738839;1.313;1.853;1.206;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738849;1.494;2.462;1.460;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738859;1.411;2.337;1.370;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738869;1.439;2.208;1.296;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738879;1.458;2.220;1.327;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738889;1.549;2.368;1.402;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738899;1.525;2.290;1.363;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738909;1.497;2.255;1.359;0.000;31.1;31.1;31.1;31.1;12.49;12.43;12.43;0.00;
58738919;1.337;1.929;1.230;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58738929;1.321;1.898;1.214;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58738939;1.309;1.917;1.156;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58738949;1.293;1.894;1.203;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58738959;1.463;2.270;1.383;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58738969;1.400;2.212;1.344;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58738979;1.424;2.247;1.332;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58738989;1.420;2.145;1.293;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58738999;1.451;2.196;1.316;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58739009;1.672;2.690;1.583;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.47;0.00;
58739019;1.371;1.999;1.281;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739029;1.359;1.971;1.257;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739039;1.332;1.940;1.222;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739049;1.324;1.917;1.199;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739059;1.324;1.905;1.206;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739069;1.308;1.874;1.206;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739079;1.281;1.987;1.234;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739089;1.415;2.296;1.382;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739099;1.454;2.288;1.331;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739109;1.450;2.190;1.320;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.43;0.00;
58739119;1.381;2.031;1.271;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
58739129;1.617;2.522;1.474;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
58739139;1.463;2.160;1.330;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
58739149;1.337;1.945;1.255;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
58739159;1.318;1.930;1.224;0.000;31.1;31.1;31.1;31.1;12.50;12.42;12.45;0.00;
58739169;1.330;1.892;1.182;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739179;1.294;1.849;1.194;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739189;1.306;1.857;1.213;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739199;1.302;2.048;1.272;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739209;1.424;2.349;1.378;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739219;1.546;2.407;1.405;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739229;1.475;2.204;1.319;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739239;1.373;2.041;1.280;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739249;1.691;2.665;1.554;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739259;1.381;1.994;1.249;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00;
58739269;1.372;2.013;1.242;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.47;0.00;
58739279;1.349;1.927;1.261;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.47;0.00;
58739289;1.305;1.884;1.163;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.47;0.00;
