20160113_105241;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
39328962;0.035;38.758;4.668;4.831;31.1;31.9;31.6;31.2;0.90;12.42;12.54;12.55;
39328972;0.034;38.976;4.652;4.827;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39328982;0.034;39.102;4.620;4.791;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39328992;0.034;38.210;4.521;4.692;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39329002;0.034;39.110;4.565;4.767;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39329012;0.034;39.181;4.549;4.696;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39329022;0.034;38.257;4.569;4.740;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39329032;0.034;39.071;4.485;4.673;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39329042;0.034;39.291;5.280;5.455;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39329052;0.034;38.965;4.656;4.839;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39329062;0.034;39.515;4.909;5.072;31.1;31.9;31.6;31.3;0.88;12.45;12.55;12.57;
39329072;0.034;39.141;4.573;4.728;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329082;0.034;39.105;4.616;4.779;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329092;0.034;38.945;4.557;4.748;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329102;0.034;39.113;4.510;4.673;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329112;0.034;39.117;4.514;4.677;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329122;0.034;38.964;4.533;4.704;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329132;0.034;39.015;4.557;4.724;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329142;0.034;39.109;4.656;4.835;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329152;0.034;38.968;4.577;4.764;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329162;0.034;37.961;5.442;5.641;31.1;31.8;31.5;31.3;0.88;12.41;12.53;12.57;
39329172;0.037;39.195;4.564;4.724;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329182;0.037;39.235;4.536;4.684;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329192;0.037;39.172;4.544;4.673;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329202;0.037;39.090;4.485;4.625;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329212;0.037;39.109;4.552;4.712;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329222;0.037;39.235;4.580;4.728;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329232;0.037;39.125;4.596;4.744;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329242;0.037;39.117;4.528;4.688;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329252;0.037;38.898;4.540;4.696;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329262;0.037;39.054;4.489;4.669;31.1;31.9;31.6;31.3;0.93;12.41;12.58;12.58;
39329272;0.034;38.242;4.517;4.728;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329282;0.034;39.040;4.501;4.664;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
39329292;0.034;38.989;4.568;4.740;31.1;31.8;31.5;31.3;0.89;12.46;12.57;12.59;
