20160125_153649;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
56209073;1.715;0.000;0.000;3.165;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.16;
56209083;1.742;0.000;0.000;3.172;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.16;
56209093;1.734;0.000;0.000;3.183;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.16;
56209103;1.711;0.000;0.000;3.165;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.16;
56209113;1.730;0.000;0.000;3.174;31.1;31.1;54.8;31.1;12.53;0.00;0.00;5.16;
56209123;1.733;0.000;0.000;3.182;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209133;1.702;0.000;0.000;3.182;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209143;1.737;0.000;0.000;3.176;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209153;1.737;0.000;0.000;3.175;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209163;1.713;0.000;0.000;3.179;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209173;1.717;0.000;0.000;3.184;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209183;1.749;0.000;0.000;3.187;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209193;1.745;0.000;0.000;3.170;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209203;1.717;0.000;0.000;3.168;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209213;1.745;0.000;0.000;3.173;31.1;31.1;64.4;31.1;12.55;0.00;0.00;5.17;
56209223;1.732;0.000;0.000;3.158;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209233;1.736;0.000;0.000;3.170;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209243;1.732;0.000;0.000;3.161;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209253;1.732;0.000;0.000;3.159;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209263;1.708;0.000;0.000;3.156;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209273;1.748;0.000;0.000;3.156;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209283;1.748;0.000;0.000;3.168;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209293;1.708;0.000;0.000;3.156;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209303;1.724;0.000;0.000;3.173;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209313;1.728;0.000;0.000;3.151;31.1;31.1;63.8;31.1;12.57;0.00;0.00;5.14;
56209323;1.710;0.000;0.000;3.176;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209333;1.737;0.000;0.000;3.171;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209343;1.745;0.000;0.000;3.182;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209353;1.717;0.000;0.000;3.173;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209363;1.737;0.000;0.000;3.173;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209373;1.737;0.000;0.000;3.175;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209383;1.737;0.000;0.000;3.179;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209393;1.733;0.000;0.000;3.176;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209403;1.725;0.000;0.000;3.192;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209413;1.765;0.000;0.000;3.179;31.1;31.1;54.5;31.1;12.55;0.00;0.00;5.17;
56209423;1.738;0.000;0.000;3.177;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
56209433;1.718;0.000;0.000;3.161;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
56209443;1.710;0.000;0.000;3.172;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
56209453;1.738;0.000;0.000;3.164;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
56209463;1.710;0.000;0.000;3.175;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
56209473;1.710;0.000;0.000;3.172;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
56209483;1.726;0.000;0.000;3.153;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
56209493;1.734;0.000;0.000;3.180;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
56209503;1.726;0.000;0.000;3.160;31.1;31.1;63.8;31.1;12.50;0.00;0.00;5.15;
