20160122_152428;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
55469995;1.720;0.000;0.000;4.080;31.1;31.1;55.1;31.1;12.51;0.00;0.00;5.16;
55470005;1.712;0.000;0.000;4.127;31.1;31.1;55.1;31.1;12.51;0.00;0.00;5.16;
55470015;1.720;0.000;0.000;4.096;31.1;31.1;55.1;31.1;12.51;0.00;0.00;5.16;
55470025;1.708;0.000;0.000;4.054;31.1;31.1;55.1;31.1;12.51;0.00;0.00;5.16;
55470035;1.708;0.000;0.000;4.130;31.1;31.1;55.1;31.1;12.51;0.00;0.00;5.16;
55470045;1.728;0.000;0.000;4.108;31.1;31.1;55.1;31.1;12.51;0.00;0.00;5.16;
55470055;1.712;0.000;0.000;4.124;31.1;31.1;55.1;31.1;12.51;0.00;0.00;5.16;
55470065;1.716;0.000;0.000;4.060;31.1;31.1;55.1;31.1;12.51;0.00;0.00;5.16;
55470075;1.729;0.000;0.000;4.042;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470085;1.721;0.000;0.000;4.120;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470095;1.736;0.000;0.000;4.073;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470105;1.721;0.000;0.000;4.130;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470115;1.740;0.000;0.000;4.061;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470125;1.733;0.000;0.000;4.018;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470135;1.744;0.000;0.000;4.137;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470145;1.736;0.000;0.000;4.116;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470155;1.729;0.000;0.000;4.138;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470165;1.725;0.000;0.000;4.086;31.1;31.1;55.4;31.1;12.49;0.00;0.00;5.15;
55470175;1.731;0.000;0.000;4.094;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470185;1.724;0.000;0.000;4.109;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470195;1.739;0.000;0.000;4.088;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470205;1.747;0.000;0.000;4.145;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470215;1.728;0.000;0.000;4.072;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470225;1.759;0.000;0.000;4.089;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470235;1.747;0.000;0.000;4.131;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470245;1.712;0.000;0.000;4.078;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470255;1.720;0.000;0.000;4.120;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470265;1.759;0.000;0.000;4.125;31.1;31.1;65.6;31.1;12.51;0.00;0.00;5.14;
55470275;1.735;0.000;0.000;4.093;31.1;31.1;55.6;31.1;12.51;0.00;0.00;5.16;
55470285;1.743;0.000;0.000;4.125;31.1;31.1;55.6;31.1;12.51;0.00;0.00;5.16;
55470295;1.763;0.000;0.000;4.133;31.1;31.1;55.6;31.1;12.51;0.00;0.00;5.16;
55470305;1.767;0.000;0.000;4.113;31.1;31.1;55.6;31.1;12.51;0.00;0.00;5.16;
55470315;1.716;0.000;0.000;4.130;31.1;31.1;55.6;31.1;12.51;0.00;0.00;5.16;
55470325;1.758;0.000;0.000;4.139;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470335;1.742;0.000;0.000;4.111;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470345;1.758;0.000;0.000;4.127;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470355;1.734;0.000;0.000;4.114;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470365;1.738;0.000;0.000;3.890;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470375;1.718;0.000;0.000;4.079;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470385;1.750;0.000;0.000;4.133;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470395;1.726;0.000;0.000;4.139;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470405;1.750;0.000;0.000;4.103;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470415;1.746;0.000;0.000;4.127;31.1;31.1;55.7;31.1;12.50;0.00;0.00;5.16;
55470425;1.740;0.000;0.000;4.148;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470435;1.759;0.000;0.000;3.893;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470445;1.759;0.000;0.000;3.279;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470455;1.732;0.000;0.000;3.269;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470465;1.748;0.000;0.000;3.259;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470475;1.756;0.000;0.000;3.281;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470485;1.740;0.000;0.000;3.261;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470495;1.736;0.000;0.000;3.264;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470505;1.744;0.000;0.000;3.269;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470515;1.736;0.000;0.000;3.270;31.1;31.1;55.9;31.1;12.54;0.00;0.00;5.16;
55470525;1.738;0.000;0.000;3.255;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470535;1.746;0.000;0.000;3.813;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470545;1.726;0.000;0.000;4.044;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470555;1.722;0.000;0.000;4.126;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470565;1.710;0.000;0.000;4.084;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470575;1.722;0.000;0.000;4.069;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470585;1.730;0.000;0.000;4.107;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470595;1.730;0.000;0.000;4.086;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470605;1.726;0.000;0.000;4.121;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470615;1.691;0.000;0.000;4.087;31.1;31.1;65.9;31.1;12.50;0.19;0.00;5.15;
55470625;1.720;0.000;0.000;4.054;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470635;1.736;0.000;0.000;4.134;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470645;1.716;0.000;0.000;4.099;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470655;1.724;0.000;0.000;4.130;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470665;1.756;0.000;0.000;4.065;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470675;1.704;0.000;0.000;4.077;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470685;1.736;0.000;0.000;4.130;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470695;1.732;0.000;0.000;4.073;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470705;1.708;0.000;0.000;4.136;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470715;1.700;0.000;0.000;4.099;31.1;31.1;65.1;31.1;12.54;0.00;0.00;5.16;
55470725;1.740;0.000;0.000;4.037;31.1;31.1;64.7;31.1;12.54;0.00;0.00;5.13;
